price_id,date,material_code,material_category,sub_category,city,unit,buying_price_informal,quoted_price_formal,spread_pct,market_range_low,market_range_high,benchmark_recycler_id,source
PRC0097144,2026-06-14,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pune,kg,72.54,87.56,20.71,65.29,94.56,REC1000,synthetic_calibrated
PRC0096413,2026-06-14,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Aurangabad,kg,93.25,116.62,25.06,83.92,125.95,REC1038,synthetic_calibrated
PRC0094220,2026-06-14,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Mumbai,kg,101.62,127.09,25.06,91.46,137.26,REC1003,synthetic_calibrated
PRC0095682,2026-06-14,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nagpur,kg,93.71,117.2,25.07,84.34,126.58,REC1001,synthetic_calibrated
PRC0094951,2026-06-14,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Nashik,kg,94.14,117.73,25.06,84.73,127.15,REC1042,synthetic_calibrated
PRC0093489,2026-06-14,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pimpri-Chinchwad,kg,96.61,120.82,25.06,86.95,130.49,REC1009,synthetic_calibrated
PRC0092758,2026-06-14,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Pune,kg,92.38,115.53,25.06,83.14,124.77,REC1000,synthetic_calibrated
PRC0043781,2026-06-14,PCB-GPU,PCB,GPU / add-on card,Aurangabad,kg,731.34,931.53,27.37,658.21,1006.05,REC1038,synthetic_calibrated
PRC0041588,2026-06-14,PCB-GPU,PCB,GPU / add-on card,Mumbai,kg,853.63,1087.3,27.37,768.27,1174.28,REC1003,synthetic_calibrated
PRC0043050,2026-06-14,PCB-GPU,PCB,GPU / add-on card,Nagpur,kg,793.75,1011.03,27.37,714.38,1091.91,REC1001,synthetic_calibrated
PRC0042319,2026-06-14,PCB-GPU,PCB,GPU / add-on card,Nashik,kg,738.62,940.81,27.37,664.76,1016.07,REC1042,synthetic_calibrated
PRC0040857,2026-06-14,PCB-GPU,PCB,GPU / add-on card,Pimpri-Chinchwad,kg,809.93,1031.64,27.37,728.94,1114.17,REC1009,synthetic_calibrated
PRC0040126,2026-06-14,PCB-GPU,PCB,GPU / add-on card,Pune,kg,800.33,1019.41,27.37,720.3,1100.96,REC1000,synthetic_calibrated
PRC0048167,2026-06-14,PCB-LOW,PCB,TV / appliance board (low grade),Aurangabad,kg,127.59,166.71,30.66,114.83,180.05,REC1038,synthetic_calibrated
PRC0045974,2026-06-14,PCB-LOW,PCB,TV / appliance board (low grade),Mumbai,kg,143.47,187.46,30.66,129.12,202.46,REC1003,synthetic_calibrated
PRC0047436,2026-06-14,PCB-LOW,PCB,TV / appliance board (low grade),Nagpur,kg,132.65,173.32,30.66,119.38,187.19,REC1001,synthetic_calibrated
PRC0046705,2026-06-14,PCB-LOW,PCB,TV / appliance board (low grade),Nashik,kg,139.12,181.77,30.66,125.21,196.31,REC1042,synthetic_calibrated
PRC0045243,2026-06-14,PCB-LOW,PCB,TV / appliance board (low grade),Pimpri-Chinchwad,kg,139.49,182.26,30.66,125.54,196.84,REC1009,synthetic_calibrated
PRC0044512,2026-06-14,PCB-LOW,PCB,TV / appliance board (low grade),Pune,kg,137.72,179.94,30.66,123.95,194.34,REC1000,synthetic_calibrated
PRC0035009,2026-06-14,PCB-MBH,PCB,Motherboard (high grade),Aurangabad,kg,556.1,714.41,28.47,500.49,771.56,REC1038,synthetic_calibrated
PRC0032816,2026-06-14,PCB-MBH,PCB,Motherboard (high grade),Mumbai,kg,662.9,851.62,28.47,596.61,919.75,REC1003,synthetic_calibrated
PRC0034278,2026-06-14,PCB-MBH,PCB,Motherboard (high grade),Nagpur,kg,580.75,746.08,28.47,522.68,805.77,REC1001,synthetic_calibrated
PRC0033547,2026-06-14,PCB-MBH,PCB,Motherboard (high grade),Nashik,kg,585.88,752.67,28.47,527.29,812.88,REC1042,synthetic_calibrated
PRC0032085,2026-06-14,PCB-MBH,PCB,Motherboard (high grade),Pimpri-Chinchwad,kg,628.7,807.68,28.47,565.83,872.29,REC1009,synthetic_calibrated
PRC0031354,2026-06-14,PCB-MBH,PCB,Motherboard (high grade),Pune,kg,660.64,848.71,28.47,594.58,916.61,REC1000,synthetic_calibrated
PRC0052553,2026-06-14,PCB-MIX,PCB,Mixed populated board,Aurangabad,kg,325.11,421.22,29.56,292.6,454.92,REC1038,synthetic_calibrated
PRC0050360,2026-06-14,PCB-MIX,PCB,Mixed populated board,Mumbai,kg,360.04,466.48,29.56,324.04,503.8,REC1003,synthetic_calibrated
PRC0051822,2026-06-14,PCB-MIX,PCB,Mixed populated board,Nagpur,kg,327.73,424.62,29.56,294.96,458.59,REC1001,synthetic_calibrated
PRC0051091,2026-06-14,PCB-MIX,PCB,Mixed populated board,Nashik,kg,330.96,428.8,29.56,297.86,463.1,REC1042,synthetic_calibrated
PRC0049629,2026-06-14,PCB-MIX,PCB,Mixed populated board,Pimpri-Chinchwad,kg,338.14,438.11,29.56,304.33,473.16,REC1009,synthetic_calibrated
PRC0048898,2026-06-14,PCB-MIX,PCB,Mixed populated board,Pune,kg,369.67,478.96,29.56,332.7,517.28,REC1000,synthetic_calibrated
PRC0039395,2026-06-14,PCB-RAM,PCB,RAM / gold-finger,Aurangabad,kg,1928.97,2435.88,26.28,1736.07,2630.75,REC1038,synthetic_calibrated
PRC0037202,2026-06-14,PCB-RAM,PCB,RAM / gold-finger,Mumbai,kg,2257.73,2851.03,26.28,2031.96,3079.11,REC1003,synthetic_calibrated
PRC0038664,2026-06-14,PCB-RAM,PCB,RAM / gold-finger,Nagpur,kg,1805.2,2279.58,26.28,1624.68,2461.95,REC1001,synthetic_calibrated
PRC0037933,2026-06-14,PCB-RAM,PCB,RAM / gold-finger,Nashik,kg,1917.39,2421.25,26.28,1725.65,2614.95,REC1042,synthetic_calibrated
PRC0036471,2026-06-14,PCB-RAM,PCB,RAM / gold-finger,Pimpri-Chinchwad,kg,1922.98,2428.31,26.28,1730.68,2622.57,REC1009,synthetic_calibrated
PRC0035740,2026-06-14,PCB-RAM,PCB,RAM / gold-finger,Pune,kg,2058.72,2599.72,26.28,1852.85,2807.7,REC1000,synthetic_calibrated
PRC0109571,2026-06-14,PLA-ABS,Mixed plastic,ABS casing,Aurangabad,kg,30.65,34.29,11.88,27.58,37.03,REC1038,synthetic_calibrated
PRC0107378,2026-06-14,PLA-ABS,Mixed plastic,ABS casing,Mumbai,kg,33.23,37.18,11.89,29.91,40.15,REC1003,synthetic_calibrated
PRC0108840,2026-06-14,PLA-ABS,Mixed plastic,ABS casing,Nagpur,kg,30.65,34.29,11.88,27.58,37.03,REC1001,synthetic_calibrated
PRC0108109,2026-06-14,PLA-ABS,Mixed plastic,ABS casing,Nashik,kg,32.19,36.02,11.9,28.97,38.9,REC1042,synthetic_calibrated
PRC0106647,2026-06-14,PLA-ABS,Mixed plastic,ABS casing,Pimpri-Chinchwad,kg,33.01,36.94,11.91,29.71,39.9,REC1009,synthetic_calibrated
PRC0105916,2026-06-14,PLA-ABS,Mixed plastic,ABS casing,Pune,kg,32.39,36.24,11.89,29.15,39.14,REC1000,synthetic_calibrated
PRC0113957,2026-06-14,PLA-HIPS,Mixed plastic,HIPS,Aurangabad,kg,23.68,26.24,10.81,21.31,28.34,REC1038,synthetic_calibrated
PRC0111764,2026-06-14,PLA-HIPS,Mixed plastic,HIPS,Mumbai,kg,27.11,30.04,10.81,24.4,32.44,REC1003,synthetic_calibrated
PRC0113226,2026-06-14,PLA-HIPS,Mixed plastic,HIPS,Nagpur,kg,24.34,26.97,10.81,21.91,29.13,REC1001,synthetic_calibrated
PRC0112495,2026-06-14,PLA-HIPS,Mixed plastic,HIPS,Nashik,kg,25.37,28.11,10.8,22.83,30.36,REC1042,synthetic_calibrated
PRC0111033,2026-06-14,PLA-HIPS,Mixed plastic,HIPS,Pimpri-Chinchwad,kg,25.69,28.47,10.82,23.12,30.75,REC1009,synthetic_calibrated
PRC0110302,2026-06-14,PLA-HIPS,Mixed plastic,HIPS,Pune,kg,26.12,28.94,10.8,23.51,31.26,REC1000,synthetic_calibrated
PRC0122729,2026-06-14,PLA-MIX,Mixed plastic,Mixed dirty,Aurangabad,kg,11.36,12.47,9.77,10.22,13.47,REC1038,synthetic_calibrated
PRC0120536,2026-06-14,PLA-MIX,Mixed plastic,Mixed dirty,Mumbai,kg,12.52,13.74,9.74,11.27,14.84,REC1003,synthetic_calibrated
PRC0121998,2026-06-14,PLA-MIX,Mixed plastic,Mixed dirty,Nagpur,kg,11.46,12.58,9.77,10.31,13.59,REC1001,synthetic_calibrated
PRC0121267,2026-06-14,PLA-MIX,Mixed plastic,Mixed dirty,Nashik,kg,11.4,12.51,9.74,10.26,13.51,REC1042,synthetic_calibrated
PRC0119805,2026-06-14,PLA-MIX,Mixed plastic,Mixed dirty,Pimpri-Chinchwad,kg,12.0,13.17,9.75,10.8,14.22,REC1009,synthetic_calibrated
PRC0119074,2026-06-14,PLA-MIX,Mixed plastic,Mixed dirty,Pune,kg,12.4,13.61,9.76,11.16,14.7,REC1000,synthetic_calibrated
PRC0118343,2026-06-14,PLA-PCABS,Mixed plastic,PC/ABS blend,Aurangabad,kg,33.3,37.62,12.97,29.97,40.63,REC1038,synthetic_calibrated
PRC0116150,2026-06-14,PLA-PCABS,Mixed plastic,PC/ABS blend,Mumbai,kg,36.72,41.48,12.96,33.05,44.8,REC1003,synthetic_calibrated
PRC0117612,2026-06-14,PLA-PCABS,Mixed plastic,PC/ABS blend,Nagpur,kg,34.54,39.02,12.97,31.09,42.14,REC1001,synthetic_calibrated
PRC0116881,2026-06-14,PLA-PCABS,Mixed plastic,PC/ABS blend,Nashik,kg,33.53,37.88,12.97,30.18,40.91,REC1042,synthetic_calibrated
PRC0115419,2026-06-14,PLA-PCABS,Mixed plastic,PC/ABS blend,Pimpri-Chinchwad,kg,35.54,40.15,12.97,31.99,43.36,REC1009,synthetic_calibrated
PRC0114688,2026-06-14,PLA-PCABS,Mixed plastic,PC/ABS blend,Pune,kg,36.66,41.42,12.98,32.99,44.73,REC1000,synthetic_calibrated
PRC0087642,2026-06-15,BAT-BTN,Battery,Button / coin cell,Aurangabad,kg,27.1,33.5,23.62,24.39,36.18,REC1038,synthetic_calibrated
PRC0085449,2026-06-15,BAT-BTN,Battery,Button / coin cell,Mumbai,kg,29.83,36.88,23.63,26.85,39.83,REC1003,synthetic_calibrated
PRC0086911,2026-06-15,BAT-BTN,Battery,Button / coin cell,Nagpur,kg,28.29,34.97,23.61,25.46,37.77,REC1001,synthetic_calibrated
PRC0086180,2026-06-15,BAT-BTN,Battery,Button / coin cell,Nashik,kg,28.2,34.86,23.62,25.38,37.65,REC1042,synthetic_calibrated
PRC0084718,2026-06-15,BAT-BTN,Battery,Button / coin cell,Pimpri-Chinchwad,kg,29.41,36.36,23.63,26.47,39.27,REC1009,synthetic_calibrated
PRC0083987,2026-06-15,BAT-BTN,Battery,Button / coin cell,Pune,kg,28.27,34.95,23.63,25.44,37.75,REC1000,synthetic_calibrated
PRC0074484,2026-06-15,BAT-LI,Battery,Li-ion laptop / phone pack,Aurangabad,kg,75.55,97.46,29.0,68.0,105.26,REC1038,synthetic_calibrated
PRC0072291,2026-06-15,BAT-LI,Battery,Li-ion laptop / phone pack,Mumbai,kg,84.23,108.65,28.99,75.81,117.34,REC1003,synthetic_calibrated
PRC0073753,2026-06-15,BAT-LI,Battery,Li-ion laptop / phone pack,Nagpur,kg,82.62,106.58,29.0,74.36,115.11,REC1001,synthetic_calibrated
PRC0073022,2026-06-15,BAT-LI,Battery,Li-ion laptop / phone pack,Nashik,kg,80.21,103.47,29.0,72.19,111.75,REC1042,synthetic_calibrated
PRC0071560,2026-06-15,BAT-LI,Battery,Li-ion laptop / phone pack,Pimpri-Chinchwad,kg,83.25,107.39,29.0,74.92,115.98,REC1009,synthetic_calibrated
PRC0070829,2026-06-15,BAT-LI,Battery,Li-ion laptop / phone pack,Pune,kg,77.7,100.23,29.0,69.93,108.25,REC1000,synthetic_calibrated
PRC0083256,2026-06-15,BAT-NIMH,Battery,Ni-MH,Aurangabad,kg,53.01,63.26,19.34,47.71,68.32,REC1038,synthetic_calibrated
PRC0081063,2026-06-15,BAT-NIMH,Battery,Ni-MH,Mumbai,kg,57.16,68.21,19.33,51.44,73.67,REC1003,synthetic_calibrated
PRC0082525,2026-06-15,BAT-NIMH,Battery,Ni-MH,Nagpur,kg,53.14,63.41,19.33,47.83,68.48,REC1001,synthetic_calibrated
PRC0081794,2026-06-15,BAT-NIMH,Battery,Ni-MH,Nashik,kg,52.72,62.91,19.33,47.45,67.94,REC1042,synthetic_calibrated
PRC0080332,2026-06-15,BAT-NIMH,Battery,Ni-MH,Pimpri-Chinchwad,kg,51.49,61.44,19.32,46.34,66.36,REC1009,synthetic_calibrated
PRC0079601,2026-06-15,BAT-NIMH,Battery,Ni-MH,Pune,kg,52.29,62.4,19.33,47.06,67.39,REC1000,synthetic_calibrated
PRC0078870,2026-06-15,BAT-PB,Battery,Lead-acid,Aurangabad,kg,65.58,74.03,12.89,59.02,79.95,REC1038,synthetic_calibrated
PRC0076677,2026-06-15,BAT-PB,Battery,Lead-acid,Mumbai,kg,71.37,80.57,12.89,64.23,87.02,REC1003,synthetic_calibrated
PRC0078139,2026-06-15,BAT-PB,Battery,Lead-acid,Nagpur,kg,64.18,72.45,12.89,57.76,78.25,REC1001,synthetic_calibrated
PRC0077408,2026-06-15,BAT-PB,Battery,Lead-acid,Nashik,kg,66.97,75.6,12.89,60.27,81.65,REC1042,synthetic_calibrated
PRC0075946,2026-06-15,BAT-PB,Battery,Lead-acid,Pimpri-Chinchwad,kg,68.29,77.09,12.89,61.46,83.26,REC1009,synthetic_calibrated
PRC0075215,2026-06-15,BAT-PB,Battery,Lead-acid,Pune,kg,68.8,77.67,12.89,61.92,83.88,REC1000,synthetic_calibrated
PRC0065712,2026-06-15,CBL-AL,Cable,Aluminium cable,Aurangabad,kg,99.82,106.35,6.54,89.84,114.86,REC1038,synthetic_calibrated
PRC0063519,2026-06-15,CBL-AL,Cable,Aluminium cable,Mumbai,kg,110.88,118.13,6.54,99.79,127.58,REC1003,synthetic_calibrated
PRC0064981,2026-06-15,CBL-AL,Cable,Aluminium cable,Nagpur,kg,99.17,105.66,6.54,89.25,114.11,REC1001,synthetic_calibrated
PRC0064250,2026-06-15,CBL-AL,Cable,Aluminium cable,Nashik,kg,103.76,110.55,6.54,93.38,119.39,REC1042,synthetic_calibrated
PRC0062788,2026-06-15,CBL-AL,Cable,Aluminium cable,Pimpri-Chinchwad,kg,107.79,114.84,6.54,97.01,124.03,REC1009,synthetic_calibrated
PRC0062057,2026-06-15,CBL-AL,Cable,Aluminium cable,Pune,kg,105.66,112.57,6.54,95.09,121.58,REC1000,synthetic_calibrated
PRC0061326,2026-06-15,CBL-ARM,Cable,Armoured / data cable,Aurangabad,kg,126.23,135.86,7.63,113.61,146.73,REC1038,synthetic_calibrated
PRC0059133,2026-06-15,CBL-ARM,Cable,Armoured / data cable,Mumbai,kg,141.08,151.85,7.63,126.97,164.0,REC1003,synthetic_calibrated
PRC0060595,2026-06-15,CBL-ARM,Cable,Armoured / data cable,Nagpur,kg,122.77,132.14,7.63,110.49,142.71,REC1001,synthetic_calibrated
PRC0059864,2026-06-15,CBL-ARM,Cable,Armoured / data cable,Nashik,kg,120.24,129.42,7.63,108.22,139.77,REC1042,synthetic_calibrated
PRC0058402,2026-06-15,CBL-ARM,Cable,Armoured / data cable,Pimpri-Chinchwad,kg,132.89,143.03,7.63,119.6,154.47,REC1009,synthetic_calibrated
PRC0057671,2026-06-15,CBL-ARM,Cable,Armoured / data cable,Pune,kg,135.57,145.92,7.63,122.01,157.59,REC1000,synthetic_calibrated
PRC0056940,2026-06-15,CBL-CU,Cable,Copper household wire,Aurangabad,kg,265.77,280.26,5.45,239.19,302.68,REC1038,synthetic_calibrated
PRC0054747,2026-06-15,CBL-CU,Cable,Copper household wire,Mumbai,kg,293.6,309.61,5.45,264.24,334.38,REC1003,synthetic_calibrated
PRC0056209,2026-06-15,CBL-CU,Cable,Copper household wire,Nagpur,kg,249.51,263.11,5.45,224.56,284.16,REC1001,synthetic_calibrated
PRC0055478,2026-06-15,CBL-CU,Cable,Copper household wire,Nashik,kg,268.55,283.19,5.45,241.7,305.85,REC1042,synthetic_calibrated
PRC0054016,2026-06-15,CBL-CU,Cable,Copper household wire,Pimpri-Chinchwad,kg,280.71,296.01,5.45,252.64,319.69,REC1009,synthetic_calibrated
PRC0053285,2026-06-15,CBL-CU,Cable,Copper household wire,Pune,kg,276.8,291.89,5.45,249.12,315.24,REC1000,synthetic_calibrated
PRC0070098,2026-06-15,CBL-MIX,Cable,Mixed insulated,Aurangabad,kg,73.24,80.43,9.82,65.92,86.86,REC1038,synthetic_calibrated
PRC0067905,2026-06-15,CBL-MIX,Cable,Mixed insulated,Mumbai,kg,79.85,87.69,9.82,71.86,94.71,REC1003,synthetic_calibrated
PRC0069367,2026-06-15,CBL-MIX,Cable,Mixed insulated,Nagpur,kg,77.3,84.89,9.82,69.57,91.68,REC1001,synthetic_calibrated
PRC0068636,2026-06-15,CBL-MIX,Cable,Mixed insulated,Nashik,kg,74.66,81.99,9.82,67.19,88.55,REC1042,synthetic_calibrated
PRC0067174,2026-06-15,CBL-MIX,Cable,Mixed insulated,Pimpri-Chinchwad,kg,79.2,86.97,9.81,71.28,93.93,REC1009,synthetic_calibrated
PRC0066443,2026-06-15,CBL-MIX,Cable,Mixed insulated,Pune,kg,79.92,87.76,9.81,71.93,94.78,REC1000,synthetic_calibrated
PRC0004308,2026-06-15,CRT-CTV,CRT,Colour TV tube,Aurangabad,kg,12.98,17.33,33.51,11.68,18.72,REC1038,synthetic_calibrated
PRC0002115,2026-06-15,CRT-CTV,CRT,Colour TV tube,Mumbai,kg,14.24,19.01,33.5,12.82,20.53,REC1003,synthetic_calibrated
PRC0003577,2026-06-15,CRT-CTV,CRT,Colour TV tube,Nagpur,kg,12.47,16.65,33.52,11.22,17.98,REC1001,synthetic_calibrated
PRC0002846,2026-06-15,CRT-CTV,CRT,Colour TV tube,Nashik,kg,13.08,17.46,33.49,11.77,18.86,REC1042,synthetic_calibrated
PRC0001384,2026-06-15,CRT-CTV,CRT,Colour TV tube,Pimpri-Chinchwad,kg,13.7,18.29,33.5,12.33,19.75,REC1009,synthetic_calibrated
PRC0000653,2026-06-15,CRT-CTV,CRT,Colour TV tube,Pune,kg,13.07,17.45,33.51,11.76,18.85,REC1000,synthetic_calibrated
PRC0008694,2026-06-15,CRT-MON,CRT,Monochrome monitor tube,Aurangabad,kg,8.77,11.52,31.36,7.89,12.44,REC1038,synthetic_calibrated
PRC0006501,2026-06-15,CRT-MON,CRT,Monochrome monitor tube,Mumbai,kg,10.07,13.23,31.38,9.06,14.29,REC1003,synthetic_calibrated
PRC0007963,2026-06-15,CRT-MON,CRT,Monochrome monitor tube,Nagpur,kg,8.99,11.81,31.37,8.09,12.75,REC1001,synthetic_calibrated
PRC0007232,2026-06-15,CRT-MON,CRT,Monochrome monitor tube,Nashik,kg,9.41,12.36,31.35,8.47,13.35,REC1042,synthetic_calibrated
PRC0005770,2026-06-15,CRT-MON,CRT,Monochrome monitor tube,Pimpri-Chinchwad,kg,9.82,12.9,31.36,8.84,13.93,REC1009,synthetic_calibrated
PRC0005039,2026-06-15,CRT-MON,CRT,Monochrome monitor tube,Pune,kg,9.91,13.02,31.38,8.92,14.06,REC1000,synthetic_calibrated
PRC0013080,2026-06-15,CRT-YOK,CRT,Deflection yoke,Aurangabad,kg,41.73,48.05,15.14,37.56,51.89,REC1038,synthetic_calibrated
PRC0010887,2026-06-15,CRT-YOK,CRT,Deflection yoke,Mumbai,kg,47.33,54.49,15.13,42.6,58.85,REC1003,synthetic_calibrated
PRC0012349,2026-06-15,CRT-YOK,CRT,Deflection yoke,Nagpur,kg,40.96,47.16,15.14,36.86,50.93,REC1001,synthetic_calibrated
PRC0011618,2026-06-15,CRT-YOK,CRT,Deflection yoke,Nashik,kg,41.65,47.95,15.13,37.48,51.79,REC1042,synthetic_calibrated
PRC0010156,2026-06-15,CRT-YOK,CRT,Deflection yoke,Pimpri-Chinchwad,kg,43.96,50.61,15.13,39.56,54.66,REC1009,synthetic_calibrated
PRC0009425,2026-06-15,CRT-YOK,CRT,Deflection yoke,Pune,kg,45.2,52.04,15.13,40.68,56.2,REC1000,synthetic_calibrated
PRC0030624,2026-06-15,LCD-BLA,LCD/LED panel,Backlight assembly,Aurangabad,kg,40.64,48.12,18.41,36.58,51.97,REC1038,synthetic_calibrated
PRC0028431,2026-06-15,LCD-BLA,LCD/LED panel,Backlight assembly,Mumbai,kg,43.95,52.04,18.41,39.56,56.2,REC1003,synthetic_calibrated
PRC0029893,2026-06-15,LCD-BLA,LCD/LED panel,Backlight assembly,Nagpur,kg,40.39,47.83,18.42,36.35,51.66,REC1001,synthetic_calibrated
PRC0029162,2026-06-15,LCD-BLA,LCD/LED panel,Backlight assembly,Nashik,kg,41.2,48.79,18.42,37.08,52.69,REC1042,synthetic_calibrated
PRC0027700,2026-06-15,LCD-BLA,LCD/LED panel,Backlight assembly,Pimpri-Chinchwad,kg,41.63,49.3,18.42,37.47,53.24,REC1009,synthetic_calibrated
PRC0026969,2026-06-15,LCD-BLA,LCD/LED panel,Backlight assembly,Pune,kg,41.13,48.7,18.41,37.02,52.6,REC1000,synthetic_calibrated
PRC0017466,2026-06-15,LCD-LAP,LCD/LED panel,Laptop panel,Aurangabad,kg,35.37,43.42,22.76,31.83,46.89,REC1038,synthetic_calibrated
PRC0015273,2026-06-15,LCD-LAP,LCD/LED panel,Laptop panel,Mumbai,kg,37.78,46.37,22.74,34.0,50.08,REC1003,synthetic_calibrated
PRC0016735,2026-06-15,LCD-LAP,LCD/LED panel,Laptop panel,Nagpur,kg,35.17,43.17,22.75,31.65,46.62,REC1001,synthetic_calibrated
PRC0016004,2026-06-15,LCD-LAP,LCD/LED panel,Laptop panel,Nashik,kg,35.78,43.92,22.75,32.2,47.43,REC1042,synthetic_calibrated
PRC0014542,2026-06-15,LCD-LAP,LCD/LED panel,Laptop panel,Pimpri-Chinchwad,kg,37.16,45.61,22.74,33.44,49.26,REC1009,synthetic_calibrated
PRC0013811,2026-06-15,LCD-LAP,LCD/LED panel,Laptop panel,Pune,kg,37.45,45.97,22.75,33.71,49.65,REC1000,synthetic_calibrated
PRC0021852,2026-06-15,LCD-MON,LCD/LED panel,Monitor panel,Aurangabad,kg,29.43,35.81,21.68,26.49,38.67,REC1038,synthetic_calibrated
PRC0019659,2026-06-15,LCD-MON,LCD/LED panel,Monitor panel,Mumbai,kg,31.36,38.15,21.65,28.22,41.2,REC1003,synthetic_calibrated
PRC0021121,2026-06-15,LCD-MON,LCD/LED panel,Monitor panel,Nagpur,kg,28.82,35.06,21.65,25.94,37.86,REC1001,synthetic_calibrated
PRC0020390,2026-06-15,LCD-MON,LCD/LED panel,Monitor panel,Nashik,kg,29.72,36.16,21.67,26.75,39.05,REC1042,synthetic_calibrated
PRC0018928,2026-06-15,LCD-MON,LCD/LED panel,Monitor panel,Pimpri-Chinchwad,kg,30.76,37.42,21.65,27.68,40.41,REC1009,synthetic_calibrated
PRC0018197,2026-06-15,LCD-MON,LCD/LED panel,Monitor panel,Pune,kg,31.07,37.8,21.66,27.96,40.82,REC1000,synthetic_calibrated
PRC0026238,2026-06-15,LCD-TV,LCD/LED panel,TV panel,Aurangabad,kg,23.95,28.88,20.58,21.56,31.19,REC1038,synthetic_calibrated
PRC0024045,2026-06-15,LCD-TV,LCD/LED panel,TV panel,Mumbai,kg,27.64,33.33,20.59,24.88,36.0,REC1003,synthetic_calibrated
PRC0025507,2026-06-15,LCD-TV,LCD/LED panel,TV panel,Nagpur,kg,24.26,29.25,20.57,21.83,31.59,REC1001,synthetic_calibrated
PRC0024776,2026-06-15,LCD-TV,LCD/LED panel,TV panel,Nashik,kg,25.24,30.43,20.56,22.72,32.86,REC1042,synthetic_calibrated
PRC0023314,2026-06-15,LCD-TV,LCD/LED panel,TV panel,Pimpri-Chinchwad,kg,24.18,29.16,20.6,21.76,31.49,REC1009,synthetic_calibrated
PRC0022583,2026-06-15,LCD-TV,LCD/LED panel,TV panel,Pune,kg,26.18,31.57,20.59,23.56,34.1,REC1000,synthetic_calibrated
PRC0105186,2026-06-15,MTR-CMP,Motor & magnet-bearing,Compressor motor,Aurangabad,kg,55.33,65.59,18.54,49.8,70.84,REC1038,synthetic_calibrated
PRC0102993,2026-06-15,MTR-CMP,Motor & magnet-bearing,Compressor motor,Mumbai,kg,64.73,76.73,18.54,58.26,82.87,REC1003,synthetic_calibrated
PRC0104455,2026-06-15,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nagpur,kg,58.13,68.9,18.53,52.32,74.41,REC1001,synthetic_calibrated
PRC0103724,2026-06-15,MTR-CMP,Motor & magnet-bearing,Compressor motor,Nashik,kg,59.65,70.71,18.54,53.68,76.37,REC1042,synthetic_calibrated
PRC0102262,2026-06-15,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pimpri-Chinchwad,kg,58.56,69.41,18.53,52.7,74.96,REC1009,synthetic_calibrated
PRC0101531,2026-06-15,MTR-CMP,Motor & magnet-bearing,Compressor motor,Pune,kg,60.43,71.63,18.53,54.39,77.36,REC1000,synthetic_calibrated
PRC0092028,2026-06-15,MTR-HDD,Motor & magnet-bearing,HDD assembly,Aurangabad,kg,139.64,176.18,26.17,125.68,190.27,REC1038,synthetic_calibrated
PRC0089835,2026-06-15,MTR-HDD,Motor & magnet-bearing,HDD assembly,Mumbai,kg,146.47,184.8,26.17,131.82,199.58,REC1003,synthetic_calibrated
PRC0091297,2026-06-15,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nagpur,kg,137.31,173.24,26.17,123.58,187.1,REC1001,synthetic_calibrated
PRC0090566,2026-06-15,MTR-HDD,Motor & magnet-bearing,HDD assembly,Nashik,kg,143.23,180.71,26.17,128.91,195.17,REC1042,synthetic_calibrated
PRC0089104,2026-06-15,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pimpri-Chinchwad,kg,145.3,183.32,26.17,130.77,197.99,REC1009,synthetic_calibrated
PRC0088373,2026-06-15,MTR-HDD,Motor & magnet-bearing,HDD assembly,Pune,kg,144.02,181.71,26.17,129.62,196.25,REC1000,synthetic_calibrated
PRC0100800,2026-06-15,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Aurangabad,kg,69.13,83.45,20.71,62.22,90.13,REC1038,synthetic_calibrated
PRC0098607,2026-06-15,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Mumbai,kg,76.91,92.84,20.71,69.22,100.27,REC1003,synthetic_calibrated
PRC0100069,2026-06-15,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nagpur,kg,67.97,82.05,20.72,61.17,88.61,REC1001,synthetic_calibrated
PRC0099338,2026-06-15,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Nashik,kg,68.57,82.77,20.71,61.71,89.39,REC1042,synthetic_calibrated
PRC0097876,2026-06-15,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pimpri-Chinchwad,kg,72.07,87.0,20.72,64.86,93.96,REC1009,synthetic_calibrated
PRC0097145,2026-06-15,MTR-SML,Motor & magnet-bearing,Small AC/DC motor,Pune,kg,73.9,89.21,20.72,66.51,96.35,REC1000,synthetic_calibrated
PRC0096414,2026-06-15,MTR-SPK,Motor & magnet-bearing,Speaker magnet,Aurangabad,kg,89.39,111.81,25.08,80.45,120.75,REC1038,synthetic_calibrated
