txn_id,lot_image_ref,lot_id,collector_id,recycler_id,material_category,material_code,weight_kg,weight_verified_kg,quoted_price,final_price,informal_benchmark_value,collection_city,collection_lat,collection_lng,handover_lat,handover_lng,handover_distance_km,quoted_at,handed_over_at,confirmed_at,settled_at,payment_mode,payment_status,txn_status,pickup_by_recycler,recycler_authorisation_at_txn,recycler_authorised_at_txn,is_anomaly,anomaly_type
TXN507131,img/lots/113668.jpg,LOT113668,COL2276,REC1005,LCD/LED panel,LCD-BLA,4.5,4.1,245.61,216.03,206.15,Pune,18.509938,73.794494,18.508503,73.926714,13.94,2025-10-25T23:54,2025-10-29T00:48,2025-10-29T12:02,2025-10-29T16:43,upi,paid,settled,False,expiring_soon,True,False,
TXN507132,img/lots/113089.jpg,LOT113089,COL2045,REC1045,PCB,PCB-RAM,4.5,4.4,13150.17,13365.35,9447.52,Pune,18.520524,73.865669,18.508243,73.922807,6.18,2025-10-26T17:53,2025-10-29T12:13,2025-10-29T22:43,2025-10-31T00:41,cash,paid,settled,False,active,True,False,
TXN507133,img/lots/119980.jpg,LOT119980,COL2068,REC1069,LCD/LED panel,LCD-TV,6.0,6.1,195.18,201.8,156.84,Nashik,20.03234,73.783258,19.961843,73.714173,10.66,2025-10-26T10:01,2025-10-28T17:40,2025-10-29T05:19,2025-10-29T05:38,cash,paid,settled,True,active,True,False,
TXN507134,img/lots/110786.jpg,LOT110786,COL2151,REC1014,PCB,PCB-MIX,12.2,12.4,5393.91,5556.72,3998.55,Nagpur,21.147498,79.086251,21.127708,78.961071,13.17,2025-10-26T05:38,2025-10-30T02:28,,,cash,pending,handed_over,False,expiring_soon,True,False,
TXN507135,img/lots/113949.jpg,LOT113949,COL2139,REC1037,Mixed plastic,PLA-PCABS,13.9,14.0,684.73,677.86,587.97,Mumbai,19.013394,72.880472,19.053222,73.10613,24.13,2025-10-25T21:08,2025-10-29T10:27,2025-10-29T22:27,,cash,pending,confirmed,False,active,True,False,
TXN507136,img/lots/104448.jpg,LOT104448,COL2065,REC1072,Motor & magnet-bearing,MTR-CMP,18.7,18.4,1484.72,1431.14,1248.97,Pune,18.55172,73.884895,18.753425,74.24613,44.17,2025-10-26T03:07,2025-10-29T00:22,2025-10-29T03:55,2025-11-01T20:35,cash,paid,settled,False,active,True,False,
TXN507137,img/lots/109809.jpg,LOT109809,COL2098,REC1055,Motor & magnet-bearing,MTR-HDD,11.6,11.7,2372.58,2472.73,1785.12,Pune,18.455809,73.894984,18.512157,73.91829,6.73,2025-10-25T16:35,2025-10-29T14:04,2025-10-30T00:44,2025-10-30T01:55,cash,paid,settled,False,active,True,False,
TXN507138,img/lots/115234.jpg,LOT115234,COL2350,REC1038,Battery,BAT-LI,14.7,14.3,1732.9,1606.17,1318.0,Aurangabad,19.857258,75.42913,19.870816,75.388885,4.47,2025-10-25T23:30,2025-10-29T21:40,2025-10-30T17:19,2025-10-30T17:53,cash,paid,settled,False,active,True,False,
TXN507139,img/lots/118435.jpg,LOT118435,COL2198,REC1003,PCB,PCB-RAM,45.0,44.1,114162.54,106762.48,96312.6,Mumbai,19.129771,72.924212,19.042535,73.082611,19.27,2025-10-26T01:09,2025-10-29T17:58,2025-10-30T13:25,2025-10-30T13:45,cash,paid,settled,False,active,True,False,
TXN507140,img/lots/114785.jpg,LOT114785,COL2256,REC1002,LCD/LED panel,LCD-MON,18.4,16.8,691.98,615.11,555.31,Nagpur,21.201869,79.076022,21.234049,78.898754,18.72,2025-10-26T19:16,2025-10-29T17:49,2025-10-29T18:19,2025-10-29T21:40,upi,paid,settled,False,active,True,False,
TXN507141,img/lots/106958.jpg,LOT106958,COL2072,REC1042,Mixed plastic,PLA-ABS,162.1,174.8,6234.11,6676.8,5566.51,Nashik,19.934828,73.801785,20.007228,73.704275,12.99,2025-10-26T11:59,2025-10-29T13:58,2025-10-30T09:56,2025-11-01T12:35,cash,paid,settled,False,active,True,False,
TXN507142,img/lots/110772.jpg,LOT110772,COL2168,REC1030,LCD/LED panel,LCD-TV,7.9,7.7,266.16,258.72,226.34,Pimpri-Chinchwad,18.701636,73.774271,18.683961,73.76457,2.22,2025-10-26T15:59,2025-10-29T10:41,2025-10-29T11:07,2025-10-29T17:32,cash,paid,settled,True,active,True,False,
TXN507143,img/lots/103364.jpg,LOT103364,COL2319,REC1042,Mixed plastic,PLA-PCABS,89.1,87.8,3932.35,3896.68,3477.57,Nashik,19.954103,73.879461,20.007228,73.704275,19.24,2025-10-26T16:43,,,,cash,not_due,matched,False,active,True,False,
TXN507144,img/lots/102166.jpg,LOT102166,COL2139,REC1031,Mixed plastic,PLA-MIX,26.2,25.6,377.53,352.17,354.49,Mumbai,19.012528,72.819939,19.05,72.861409,6.03,2025-10-25T18:38,2025-10-25T22:20,2025-10-26T15:23,2025-10-27T07:01,upi,paid,settled,True,expiring_soon,True,False,
TXN507145,img/lots/111676.jpg,LOT111676,COL2071,REC1015,Mixed plastic,PLA-ABS,89.6,91.1,3505.81,3606.91,3102.85,Pune,18.459602,73.80198,18.490549,73.938886,14.84,2025-10-26T00:34,2025-10-26T07:14,2025-10-26T10:59,,cash,paid,confirmed,False,active,True,False,
TXN507146,img/lots/108076.jpg,LOT108076,COL2029,REC1046,PCB,PCB-MBH,3.5,3.0,2584.34,2158.77,2103.22,Aurangabad,19.949159,75.343305,19.892702,75.483491,15.94,2025-10-26T22:49,,,,cash,not_due,matched,False,active,True,False,
TXN507147,img/lots/110725.jpg,LOT110725,COL2350,REC1046,Cable,CBL-AL,23.2,24.6,2479.63,2617.72,2427.88,Aurangabad,19.892456,75.261723,19.892702,75.483491,23.19,2025-10-26T05:08,2025-10-28T12:38,2025-10-29T05:53,2025-10-29T08:42,cash,paid,settled,False,active,True,False,
TXN507148,img/lots/103243.jpg,LOT103243,COL2353,REC1059,PCB,PCB-RAM,7.3,7.2,20112.64,19440.0,14541.75,Aurangabad,19.864071,75.316825,19.884991,75.415283,10.56,2025-10-26T15:38,2025-10-30T05:01,2025-10-30T10:26,2025-10-31T04:37,cash,paid,settled,False,active,True,False,
TXN507149,img/lots/118959.jpg,LOT118959,COL2127,REC1042,Mixed plastic,PLA-ABS,17.9,18.9,676.4,709.84,603.95,Nashik,19.970886,73.811597,20.007228,73.704275,11.92,2025-10-27T10:15,2025-10-28T05:12,2025-10-28T18:57,2025-10-30T22:10,cash,paid,settled,False,active,True,False,
TXN507150,img/lots/102457.jpg,LOT102457,COL2010,REC1061,Mixed plastic,PLA-HIPS,36.7,35.3,1199.87,1155.63,1049.25,Nashik,19.996678,73.758307,19.976167,73.716182,4.96,2025-10-26T16:48,2025-10-27T21:49,2025-10-27T22:35,2025-10-28T04:35,upi,paid,settled,True,expiring_soon,True,False,
TXN507151,img/lots/112626.jpg,LOT112626,COL2139,REC1028,Cable,CBL-AL,12.5,12.1,1676.29,1639.56,1444.0,Mumbai,19.079574,72.87481,19.117684,73.009673,14.79,2025-10-27T07:42,2025-10-30T04:17,2025-10-30T11:52,2025-10-31T01:33,cash,paid,settled,True,active,True,False,
TXN507152,img/lots/102782.jpg,LOT102782,COL2002,REC1026,Cable,CBL-AL,12.4,12.3,1482.01,1471.72,1338.08,Pimpri-Chinchwad,18.689812,73.868475,18.610734,73.821535,10.09,2025-10-27T08:10,,,,cash,not_due,quoted,False,active,True,False,
TXN507153,img/lots/114316.jpg,LOT114316,COL2031,REC1021,PCB,PCB-GPU,4.2,4.0,4309.37,3961.29,3503.93,Pune,18.423668,73.83579,18.795498,73.884911,41.67,2025-10-27T05:52,2025-10-28T21:34,2025-10-29T07:07,2025-10-29T10:01,cash,paid,settled,True,expiring_soon,True,False,
TXN507154,img/lots/100836.jpg,LOT100836,COL2046,REC1014,Mixed plastic,PLA-ABS,143.4,138.0,5671.0,5287.34,4855.52,Nagpur,21.16336,79.063383,21.127708,78.961071,11.33,2025-10-26T17:34,,,,cash,not_due,quoted,False,expiring_soon,True,False,
TXN507155,img/lots/118680.jpg,LOT118680,COL2047,REC1040,CRT,CRT-CTV,104.7,102.3,1985.85,1954.57,1556.89,Pune,18.576468,73.901131,18.600139,73.85014,5.98,2025-10-26T18:08,2025-10-27T03:22,2025-10-27T16:15,2025-10-29T23:39,cash,paid,settled,False,active,True,False,
TXN507156,img/lots/101064.jpg,LOT101064,COL2168,REC1067,LCD/LED panel,LCD-LAP,21.3,21.5,989.68,1020.15,833.68,Pimpri-Chinchwad,18.630706,73.798534,18.609549,73.84435,5.37,2025-10-26T15:23,2025-10-27T15:20,2025-10-27T19:00,2025-10-30T21:37,cash,paid,settled,False,active,True,False,
TXN507157,img/lots/114874.jpg,LOT114874,COL2139,REC1028,PCB,PCB-MBH,2.7,2.5,2465.56,2249.06,1765.31,Mumbai,19.052489,72.891575,19.117684,73.009673,14.37,2025-10-26T21:54,2025-10-29T21:36,2025-10-30T04:14,2025-10-30T21:10,cash,paid,settled,True,active,True,False,
TXN507158,img/lots/115239.jpg,LOT115239,COL2350,REC1046,Mixed plastic,PLA-HIPS,38.3,36.4,1089.4,1045.66,1025.29,Aurangabad,19.944969,75.325092,19.892702,75.483491,17.55,2025-10-26T16:31,2025-10-28T03:37,2025-10-28T15:02,2025-10-28T17:27,cash,paid,settled,False,active,True,False,
TXN507159,img/lots/105102.jpg,LOT105102,COL2315,REC1051,PCB,PCB-RAM,2.8,2.8,7023.59,6819.34,5455.58,Nashik,19.991576,73.699919,19.987342,73.74065,4.28,2025-10-27T15:26,2025-10-30T20:44,2025-10-31T09:38,,upi,paid,confirmed,True,active,True,False,
TXN507160,img/lots/100013.jpg,LOT100013,COL2139,REC1019,Mixed plastic,PLA-ABS,9.6,9.6,452.37,440.16,362.98,Mumbai,19.052219,72.974942,19.997721,73.796607,135.9,2025-10-27T08:41,2025-10-31T00:35,2025-10-31T11:02,2025-11-01T00:48,cash,paid,settled,False,active,True,True,impossible_geography
TXN507161,img/lots/114626.jpg,LOT114626,COL2332,REC1013,Motor & magnet-bearing,MTR-SML,42.5,44.3,3790.18,3984.23,3090.6,Nagpur,21.110636,79.050103,21.224069,78.915987,18.77,2025-10-27T17:21,2025-10-31T07:45,2025-10-31T18:07,2025-10-31T18:51,cash,paid,settled,False,active,True,False,
TXN507162,img/lots/111500.jpg,LOT111500,COL2174,REC1073,Motor & magnet-bearing,MTR-HDD,15.1,15.7,3193.84,3178.76,2524.72,Mumbai,19.06683,72.87475,19.067752,73.07251,20.78,2025-10-27T03:20,2025-10-30T18:01,2025-10-31T02:56,2025-11-02T11:10,upi,paid,settled,False,active,True,False,
TXN507163,img/lots/112112.jpg,LOT112112,COL2217,REC1062,Cable,CBL-AL,23.5,22.4,2636.63,2480.36,2500.63,Aurangabad,19.896195,75.411681,19.872958,75.461709,5.83,2025-10-27T05:34,2025-10-28T23:47,2025-10-29T07:09,2025-10-30T09:01,cash,paid,settled,False,active,True,False,
TXN507164,img/lots/115128.jpg,LOT115128,COL2122,REC1063,LCD/LED panel,LCD-LAP,20.3,19.0,1046.02,986.01,832.91,Mumbai,19.079774,72.893321,19.130163,73.018162,14.26,2025-10-27T11:45,2025-10-28T20:37,2025-10-29T14:21,2025-11-01T20:24,cash,paid,settled,True,expiring_soon,True,False,
TXN507165,img/lots/105279.jpg,LOT105279,COL2309,REC1059,LCD/LED panel,LCD-MON,7.8,7.6,318.17,316.41,238.37,Aurangabad,19.849402,75.359624,19.884991,75.415283,7.04,2025-10-26T20:16,2025-10-27T00:47,2025-10-27T16:03,2025-10-27T19:17,upi,paid,settled,False,active,True,False,
TXN507166,img/lots/116891.jpg,LOT116891,COL2242,REC1001,Cable,CBL-CU,5.2,5.1,1624.84,1592.63,1484.91,Nagpur,21.131245,78.989121,21.234281,78.936805,12.68,2025-10-27T12:29,2025-10-28T01:08,2025-10-28T10:21,2025-10-28T15:40,cash,paid,settled,True,active,True,False,
TXN507167,img/lots/106385.jpg,LOT106385,COL2111,REC1050,CRT,CRT-MON,30.7,32.5,440.23,463.23,329.72,Pimpri-Chinchwad,18.56709,73.84081,18.60717,73.817319,5.1,2025-10-27T04:47,2025-10-31T02:41,2025-10-31T12:08,2025-10-31T16:22,cash,paid,settled,False,active,True,False,
TXN507168,img/lots/108688.jpg,LOT108688,COL2315,REC1053,PCB,PCB-RAM,9.6,9.1,22502.22,21614.33,18704.83,Nashik,20.00253,73.869717,19.980059,73.717878,16.06,2025-10-26T16:39,2025-10-30T07:33,2025-10-30T12:25,,cash,pending,confirmed,False,active,True,False,
TXN507169,img/lots/118071.jpg,LOT118071,COL2204,REC1021,Cable,CBL-CU,35.1,35.0,10812.77,10880.77,10596.34,Pune,18.439313,73.839405,18.795498,73.884911,39.9,2025-10-27T12:11,2025-10-31T08:46,2025-11-01T02:50,2025-11-01T08:37,cash,paid,settled,True,expiring_soon,True,False,
TXN507170,img/lots/105939.jpg,LOT105939,COL2063,REC1042,LCD/LED panel,LCD-MON,19.3,18.8,766.02,745.22,629.57,Nashik,19.982902,73.798928,20.007228,73.704275,10.25,2025-10-27T13:41,2025-10-31T00:47,2025-10-31T14:02,2025-11-03T11:13,cash,paid,settled,True,active,True,False,
TXN507171,img/lots/116540.jpg,LOT116540,COL2112,REC1042,CRT,CRT-MON,19.8,19.4,267.77,263.84,203.74,Nashik,19.965243,73.782257,20.007228,73.704275,9.39,2025-10-27T07:18,2025-10-28T05:42,,,cash,pending,handed_over,True,active,True,False,
TXN507172,img/lots/105964.jpg,LOT105964,COL2139,REC1073,CRT,CRT-YOK,73.3,72.4,4195.55,4213.59,3630.55,Mumbai,19.09962,72.888716,19.067752,73.07251,19.64,2025-10-27T03:25,,,,cash,not_due,quoted,False,active,True,False,
TXN507173,img/lots/107298.jpg,LOT107298,COL2247,REC1047,Mixed plastic,PLA-PCABS,60.1,57.4,2541.03,2381.44,2338.49,Pimpri-Chinchwad,18.705806,73.848566,18.665448,73.756097,10.72,2025-10-27T12:27,2025-10-30T15:52,2025-10-30T20:02,2025-10-31T23:07,cash,paid,settled,False,active,True,False,
TXN507174,img/lots/109509.jpg,LOT109509,COL2139,REC1019,PCB,PCB-GPU,15.5,15.1,19846.86,19464.49,14022.39,Mumbai,19.036073,72.896168,19.197379,73.19812,36.44,2025-10-27T23:06,2025-10-30T05:50,2025-10-30T23:45,2025-10-31T20:56,cash,paid,settled,False,active,True,False,
TXN507175,img/lots/108373.jpg,LOT108373,COL2205,REC1065,Mixed plastic,PLA-MIX,31.0,30.1,421.57,403.14,401.45,Pune,18.557715,73.893317,18.742296,73.879172,20.58,2025-10-27T00:35,,,,cash,not_due,quoted,True,expired,False,False,
TXN507176,img/lots/114435.jpg,LOT114435,COL2024,REC1012,Mixed plastic,PLA-HIPS,64.3,63.4,2122.41,2051.59,1887.2,Mumbai,18.987969,72.843708,19.051579,72.877861,7.93,2025-10-27T04:24,2025-10-27T20:42,2025-10-28T05:03,2025-10-28T15:11,upi,paid,settled,True,active,True,False,
TXN507177,img/lots/108595.jpg,LOT108595,COL2088,REC1041,Mixed plastic,PLA-MIX,38.6,41.7,552.38,626.58,488.29,Nagpur,21.168991,79.098096,21.09921,78.948538,17.34,2025-10-27T19:08,2025-10-31T16:16,2025-10-31T20:08,2025-10-31T21:03,cash,paid,settled,False,suspended,False,False,
TXN507178,img/lots/102419.jpg,LOT102419,COL2043,REC1005,LCD/LED panel,LCD-BLA,26.6,27.5,1413.78,1460.07,1186.63,Pune,18.510732,73.768912,18.508503,73.926714,16.64,2025-10-27T16:18,2025-10-31T06:41,2025-10-31T14:37,2025-10-31T20:36,upi,paid,settled,False,expiring_soon,True,False,
TXN507179,img/lots/116961.jpg,LOT116961,COL2203,REC1009,PCB,PCB-MBH,17.8,16.8,13920.91,13420.46,11266.51,Pimpri-Chinchwad,18.586912,73.706565,18.624229,73.812682,11.93,2025-10-27T17:57,2025-10-31T03:55,2025-10-31T13:20,2025-11-01T00:55,upi,paid,settled,False,expiring_soon,True,False,
TXN507180,img/lots/118151.jpg,LOT118151,COL2212,REC1014,Mixed plastic,PLA-PCABS,23.5,22.7,1055.2,1030.28,894.88,Nagpur,21.163459,79.070153,21.127708,78.961071,11.99,2025-10-28T08:53,2025-10-31T08:47,2025-10-31T23:58,2025-11-01T04:15,cash,paid,settled,False,expiring_soon,True,False,
TXN507181,img/lots/115244.jpg,LOT115244,COL2086,REC1046,Mixed plastic,PLA-MIX,112.3,104.5,1464.66,1351.82,1392.52,Aurangabad,19.870003,75.31902,19.892702,75.483491,17.38,2025-10-27T14:53,2025-10-28T19:06,2025-10-29T06:50,2025-10-29T09:48,cash,paid,settled,False,active,True,False,
TXN507182,img/lots/103305.jpg,LOT103305,COL2221,REC1040,LCD/LED panel,LCD-BLA,48.4,50.0,2633.24,2664.87,2327.56,Pune,18.541641,73.844581,18.600139,73.85014,6.53,2025-10-27T21:16,2025-10-30T14:19,2025-10-30T18:38,2025-11-04T03:54,upi,paid,settled,False,active,True,False,
TXN507183,img/lots/110254.jpg,LOT110254,COL2350,REC1038,Cable,CBL-MIX,37.4,34.9,3110.58,2884.82,2784.43,Aurangabad,19.879304,75.3442,19.870816,75.388885,4.77,2025-10-27T13:16,,,,upi,not_due,quoted,False,active,True,False,
TXN507184,img/lots/103978.jpg,LOT103978,COL2061,REC1025,PCB,PCB-MBH,6.6,6.7,5385.82,5386.91,4354.35,Mumbai,19.090205,72.867617,19.118039,73.013026,15.59,2025-10-28T10:19,2025-10-31T13:03,2025-11-01T05:10,2025-11-02T13:09,upi,paid,settled,False,active,True,False,
TXN507185,img/lots/106149.jpg,LOT106149,COL2200,REC1016,PCB,PCB-RAM,6.3,6.2,16370.85,15877.62,13421.58,Mumbai,19.098345,72.828046,19.09417,72.984504,16.45,2025-10-27T15:41,2025-10-27T22:58,2025-10-28T02:39,2025-10-28T05:25,cash,paid,settled,False,active,True,False,
TXN507186,img/lots/116294.jpg,LOT116294,COL2211,REC1036,Mixed plastic,PLA-MIX,17.6,17.1,277.38,0.0,234.61,Mumbai,19.089401,72.859749,19.220159,73.168645,35.55,2025-10-27T11:16,,,,upi,not_due,cancelled,True,expiring_soon,True,False,
TXN507187,img/lots/107186.jpg,LOT107186,COL2294,REC1015,LCD/LED panel,LCD-MON,19.8,19.8,825.72,849.66,672.41,Pune,18.546147,73.856028,18.490549,73.938886,10.7,2025-10-27T20:04,2025-10-28T12:05,2025-10-29T03:55,2025-10-29T17:44,cash,paid,settled,True,active,True,False,
TXN507188,img/lots/108573.jpg,LOT108573,COL2139,REC1019,Motor & magnet-bearing,MTR-CMP,2.6,2.7,220.96,235.07,167.54,Mumbai,19.100778,72.810469,19.197379,73.19812,42.11,2025-10-27T14:06,2025-10-27T20:59,2025-10-28T10:43,2025-10-29T08:46,cash,paid,settled,False,active,True,False,
TXN507189,img/lots/108532.jpg,LOT108532,COL2392,REC1042,Mixed plastic,PLA-ABS,39.0,37.2,1544.77,1464.32,1379.43,Nashik,19.96905,73.787442,20.007228,73.704275,9.67,2025-10-28T13:24,2025-10-31T16:44,2025-11-01T04:56,2025-11-02T23:31,upi,paid,settled,True,active,True,False,
TXN507190,img/lots/100892.jpg,LOT100892,COL2139,REC1016,CRT,CRT-CTV,39.7,39.1,774.36,744.79,599.47,Mumbai,19.108206,72.891996,19.09417,72.984504,9.84,2025-10-27T13:07,2025-10-31T07:38,2025-10-31T10:11,2025-10-31T10:31,cash,paid,settled,False,active,True,False,
TXN507191,img/lots/100545.jpg,LOT100545,COL2333,REC1028,Mixed plastic,PLA-HIPS,8.8,8.5,312.8,305.96,258.98,Mumbai,19.069545,72.94703,19.117684,73.009673,8.48,2025-10-28T10:03,2025-10-31T03:53,2025-10-31T18:47,2025-10-31T22:35,upi,paid,settled,True,active,True,False,
TXN507192,img/lots/106446.jpg,LOT106446,COL2217,REC1046,Motor & magnet-bearing,MTR-SML,14.2,14.3,1180.93,1216.53,1021.41,Aurangabad,19.880748,75.310637,19.892702,75.483491,18.12,2025-10-28T17:15,2025-10-31T11:41,2025-10-31T15:49,2025-10-31T16:55,upi,paid,settled,False,active,True,False,
TXN507193,img/lots/111614.jpg,LOT111614,COL2018,REC1024,Battery,BAT-PB,5.0,4.8,459.57,433.27,388.0,Pune,18.578958,73.874125,18.525282,73.926857,8.16,2025-10-27T19:51,2025-10-30T00:10,2025-10-30T17:05,,upi,partial,confirmed,False,expiring_soon,True,False,
TXN507194,img/lots/117924.jpg,LOT117924,COL2139,REC1028,Cable,CBL-CU,51.5,53.1,18408.91,19086.9,16022.17,Mumbai,19.037981,72.971156,19.117684,73.009673,9.74,2025-10-27T17:42,2025-10-30T10:58,2025-10-30T11:07,,cash,paid,confirmed,True,active,True,False,
TXN507195,img/lots/102601.jpg,LOT102601,COL2143,REC1048,CRT,CRT-YOK,92.3,91.0,5217.76,5130.77,4470.09,Pune,18.502297,73.851623,19.998038,73.784386,166.47,2025-10-28T03:48,2025-10-28T13:37,2025-10-29T07:25,2025-10-30T18:03,cash,paid,settled,False,active,True,True,impossible_geography
TXN507196,img/lots/112096.jpg,LOT112096,COL2192,REC1005,LCD/LED panel,LCD-MON,35.3,35.2,1467.74,1459.18,1198.79,Pune,18.432894,73.832218,18.508503,73.926714,13.04,2025-10-27T20:10,2025-10-30T08:36,2025-10-30T09:03,,cash,paid,confirmed,False,expiring_soon,True,False,
TXN507197,img/lots/107114.jpg,LOT107114,COL2278,REC1017,Battery,BAT-NIMH,3.9,3.6,252.61,230.68,220.9,Nagpur,21.114651,79.091581,20.924287,79.001457,23.14,2025-10-27T19:51,2025-10-29T08:38,2025-10-29T10:44,2025-10-31T15:33,cash,paid,settled,True,active,True,False,
TXN507198,img/lots/102777.jpg,LOT102777,COL2041,REC1015,Mixed plastic,PLA-PCABS,10.3,10.4,456.28,483.75,399.95,Pune,18.445728,73.8073,18.490549,73.938886,14.75,2025-10-27T16:04,2025-10-31T11:30,2025-10-31T15:20,2025-11-01T07:34,cash,paid,settled,True,active,True,False,
TXN507199,img/lots/116480.jpg,LOT116480,COL2168,REC1047,Cable,CBL-CU,12.1,12.4,3690.88,3763.25,3639.68,Pimpri-Chinchwad,18.616289,73.772193,18.665448,73.756097,5.72,2025-10-28T17:31,2025-10-29T04:11,2025-10-29T10:16,2025-10-30T04:21,cash,paid,settled,False,active,True,False,
TXN507200,img/lots/115549.jpg,LOT115549,COL2212,REC1013,CRT,CRT-MON,71.5,72.2,981.66,957.03,735.02,Nagpur,21.219969,79.098223,21.224069,78.915987,18.9,2025-10-28T01:40,2025-10-28T21:03,2025-10-29T14:07,2025-10-29T15:27,upi,paid,settled,False,active,True,False,
TXN507201,img/lots/117842.jpg,LOT117842,COL2267,REC1061,Mixed plastic,PLA-MIX,67.7,66.0,908.96,882.25,802.92,Nashik,19.958609,73.8261,19.976167,73.716182,11.65,2025-10-28T11:36,2025-10-31T22:51,2025-11-01T10:30,2025-11-01T21:43,cash,paid,settled,True,expiring_soon,True,False,
TXN507202,img/lots/112035.jpg,LOT112035,COL2205,REC1072,Motor & magnet-bearing,MTR-HDD,16.0,16.0,3145.33,3093.89,2486.88,Pune,18.508056,73.856157,18.753425,74.24613,49.32,2025-10-28T16:03,2025-10-31T04:07,2025-10-31T11:43,2025-11-02T05:07,upi,paid,settled,False,active,True,False,
TXN507203,img/lots/108163.jpg,LOT108163,COL2267,REC1069,LCD/LED panel,LCD-LAP,39.9,38.7,1936.36,1938.67,1528.17,Nashik,19.976006,73.885565,19.961843,73.714173,17.98,2025-10-28T21:42,2025-11-01T19:34,2025-11-02T07:07,2025-11-06T03:14,cash,paid,settled,True,active,True,False,
TXN507204,img/lots/115359.jpg,LOT115359,COL2350,REC1046,Cable,CBL-MIX,29.5,28.1,2311.33,2217.85,2196.28,Aurangabad,19.899327,75.313838,19.892702,75.483491,17.75,2025-10-28T16:41,2025-11-01T02:15,2025-11-01T07:00,2025-11-01T08:11,upi,paid,settled,False,active,True,False,
TXN507205,img/lots/117062.jpg,LOT117062,COL2001,REC1001,Cable,CBL-ARM,35.8,37.5,5250.02,5461.7,4701.61,Nagpur,21.13232,79.016686,21.234281,78.936805,14.04,2025-10-27T20:06,2025-10-28T18:54,2025-10-29T06:49,2025-10-30T08:28,upi,paid,settled,True,active,True,False,
TXN507206,img/lots/114114.jpg,LOT114114,COL2140,REC1015,PCB,PCB-LOW,2.3,2.3,429.5,434.69,326.25,Pune,18.574451,73.937771,18.490549,73.938886,9.33,2025-10-28T04:11,2025-10-28T20:28,2025-10-29T16:03,2025-10-30T07:54,upi,paid,settled,True,active,True,False,
TXN507207,img/lots/102945.jpg,LOT102945,COL2332,REC1066,CRT,CRT-MON,28.8,28.7,390.74,368.82,296.06,Nagpur,21.191245,79.079654,21.249439,78.918489,17.92,2025-10-28T21:16,2025-10-30T08:32,2025-10-31T00:54,,cash,paid,confirmed,False,active,True,False,
TXN507208,img/lots/112936.jpg,LOT112936,COL2274,REC1002,Motor & magnet-bearing,MTR-SML,23.0,22.4,2098.41,2107.88,1698.09,Nagpur,21.127892,79.041939,21.234049,78.898754,18.97,2025-10-28T14:10,2025-10-31T21:16,2025-11-01T09:27,2025-11-01T16:46,cash,paid,settled,True,active,True,False,
TXN507209,img/lots/113618.jpg,LOT113618,COL2071,REC1040,Cable,CBL-MIX,9.1,8.9,762.95,708.17,727.27,Pune,18.524619,73.858462,18.600139,73.85014,8.44,2025-10-28T18:23,2025-10-31T17:39,2025-10-31T18:53,2025-11-04T17:55,cash,paid,settled,False,active,True,False,
TXN507210,img/lots/108954.jpg,LOT108954,COL2397,REC1014,Cable,CBL-AL,16.2,15.7,1974.9,1943.77,1776.33,Nagpur,21.195449,79.116219,21.127708,78.961071,17.76,2025-10-28T20:07,2025-11-01T01:46,2025-11-01T05:04,2025-11-01T10:59,cash,paid,settled,False,expiring_soon,True,False,
TXN507211,img/lots/115783.jpg,LOT115783,COL2222,REC1042,Cable,CBL-ARM,41.9,40.7,6264.44,11845.78,5817.4,Nashik,19.990315,73.725521,20.007228,73.704275,2.91,2025-10-27T21:55,2025-10-31T13:33,,,cash,pending,handed_over,False,active,True,True,price_out_of_band
TXN507212,img/lots/117950.jpg,LOT117950,COL2172,REC1034,CRT,CRT-YOK,15.9,15.9,849.55,0.0,771.94,Mumbai,19.105284,72.874943,19.061762,73.088075,22.91,2025-10-28T05:37,,,,upi,not_due,cancelled,False,active,True,False,
TXN507213,img/lots/107732.jpg,LOT107732,COL2328,REC1009,Battery,BAT-LI,0.6,0.6,71.7,71.75,57.58,Pimpri-Chinchwad,18.57719,73.741419,18.624229,73.812682,9.15,2025-10-29T00:11,2025-10-31T04:33,2025-10-31T07:03,2025-10-31T23:45,cash,paid,settled,False,expiring_soon,True,False,
