lot_id,collector_id,created_at,material_category,sub_category,material_code,item_count,description_voice_transcript,transcript_language,input_method,image_ref,weight_kg,weight_source,condition,source_type,collection_city,collection_area,collection_lat,collection_lng,estimated_value_informal,estimated_value_formal,predicted_category,prediction_confidence,prediction_accepted_by_user,created_offline
LOT108785,COL2233,2026-02-05T09:29,PCB,GPU / add-on card,PCB-GPU,5,23 kilo green plate,mr,voice,img/lots/108785.jpg,22.9,estimated,burnt,small_shop,Mumbai,Bhandup,19.089531,72.821387,18909.22,24055.08,CRT,0.711,False,False
LOT101713,COL2308,2026-02-05T10:13,Cable,Copper household wire,CBL-CU,3,9 kilo tambe waayar,mr,voice,img/lots/101713.jpg,8.6,spring_balance,intact,household_pickup,Nashik,Nashik Road,19.981706,73.828764,2267.82,2390.8,Cable,0.75,True,False
LOT104770,COL2267,2026-02-05T10:21,Battery,Ni-MH,BAT-NIMH,3,3 kilo battery,mr,icon_keypad,img/lots/104770.jpg,3.3,estimated,broken,household_pickup,Nashik,Deolali,20.013812,73.818583,183.55,219.05,Battery,0.825,True,False
LOT118694,COL2139,2026-02-05T10:42,Motor & magnet-bearing,Compressor motor,MTR-CMP,5,19 kilo motor,mr,voice,img/lots/118694.jpg,19.1,estimated,partially_dismantled,small_shop,Mumbai,Malad West,19.05423,72.909461,1259.26,1491.33,Motor & magnet-bearing,0.851,True,True
LOT114068,COL2149,2026-02-05T11:08,CRT,Monochrome monitor tube,CRT-MON,3,38 kilo TV ka glass,mr,voice,img/lots/114068.jpg,37.7,spring_balance,intact,household_pickup,Nashik,Deolali,20.065534,73.824417,366.07,480.3,CRT,0.764,True,False
LOT102100,COL2350,2026-02-05T11:27,Battery,Button / coin cell,BAT-BTN,9,laptop battery 3 kilo,mr,icon_keypad,img/lots/102100.jpg,3.1,spring_balance,burnt,household_pickup,Aurangabad,Cidco N-7,19.789665,75.295161,85.87,106.17,Battery,0.889,True,True
LOT100494,COL2038,2026-02-05T12:15,Mixed plastic,Mixed dirty,PLA-MIX,5,54 kilo bhanga plastic,mr,voice,img/lots/100494.jpg,53.8,spring_balance,partially_dismantled,office_clearance,Nagpur,Wadi,21.133265,79.089305,655.28,719.31,Mixed plastic,0.872,True,False
LOT119070,COL2139,2026-02-05T14:18,Battery,Button / coin cell,BAT-BTN,4,gaadi ki battery 9 kilo,mr,voice,img/lots/119070.jpg,8.6,estimated,burnt,office_clearance,Mumbai,Andheri East,19.102916,72.929223,273.48,338.15,Battery,0.853,True,False
LOT107731,COL2267,2026-02-05T15:37,Battery,Li-ion laptop / phone pack,BAT-LI,7,15 kilo cell,mr,voice,img/lots/107731.jpg,15.1,platform_scale,partially_dismantled,household_pickup,Nashik,Panchavati,19.958166,73.693322,1275.5,1645.45,Battery,0.84,True,False
LOT100448,COL2350,2026-02-05T16:20,Cable,Armoured / data cable,CBL-ARM,3,"21 kilo copper cable, purana",mr,voice,img/lots/100448.jpg,20.6,estimated,intact,household_pickup,Aurangabad,Cidco N-7,19.887818,75.299504,2581.59,2777.5,Cable,0.926,True,False
LOT106136,COL2381,2026-02-05T16:23,PCB,GPU / add-on card,PCB-GPU,5,computer ka board 13 kilo,hi,voice,img/lots/106136.jpg,12.7,spring_balance,broken,apartment_drive,Mumbai,Andheri East,19.017613,72.956622,10486.77,13340.59,PCB,0.774,True,False
LOT112323,COL2139,2026-02-05T16:28,Cable,Aluminium cable,CBL-AL,3,13 kilo wire mila hai,mr,voice,img/lots/112323.jpg,13.4,platform_scale,intact,household_pickup,Mumbai,Malad West,19.067555,72.900473,1562.31,1663.88,Cable,0.99,True,False
LOT104030,COL2139,2026-02-05T16:44,Battery,Ni-MH,BAT-NIMH,3,gaadi ki battery 3 kilo,mr,voice,img/lots/104030.jpg,2.7,spring_balance,intact,household_pickup,Mumbai,Kurla,19.074989,72.891737,149.47,178.39,Battery,0.894,True,False
LOT119512,COL2068,2026-02-05T16:48,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,4,14 kilo motor,mr,voice,img/lots/119512.jpg,14.3,platform_scale,intact,household_pickup,Nashik,Nashik Road,19.982593,73.806548,1025.02,1236.24,Motor & magnet-bearing,0.823,True,False
LOT103069,COL2341,2026-02-05T17:12,Mixed plastic,HIPS,PLA-HIPS,7,computer cabinet plastic 28 kilo,mr,voice,img/lots/103069.jpg,27.9,spring_balance,intact,small_shop,Pune,Katraj,18.52662,73.856313,761.67,843.97,Mixed plastic,0.974,True,True
LOT114784,COL2132,2026-02-05T17:30,Mixed plastic,PC/ABS blend,PLA-PCABS,5,computer cabinet plastic 34 kilo,mr,voice,img/lots/114784.jpg,33.6,estimated,broken,household_pickup,Nashik,Panchavati,19.965824,73.816206,1199.52,1355.42,Mixed plastic,0.898,True,False
LOT117151,COL2245,2026-02-05T17:54,Battery,Li-ion laptop / phone pack,BAT-LI,7,8 kilo battery,hi,voice,img/lots/117151.jpg,8.2,spring_balance,burnt,apartment_drive,Pune,Kothrud,18.520219,73.857036,708.64,914.22,Battery,0.93,True,False
LOT110803,COL2179,2026-02-05T18:27,CRT,Colour TV tube,CRT-CTV,3,36 kilo purana TV tube,hi,icon_keypad,img/lots/110803.jpg,35.6,estimated,intact,office_clearance,Pune,Dhankawadi,18.513446,73.949921,504.81,673.55,CRT,0.886,True,False
LOT100167,COL2222,2026-02-05T18:34,Battery,Lead-acid,BAT-PB,4,gaadi ki battery 2 kilo,mr,voice,img/lots/100167.jpg,1.6,platform_scale,intact,apartment_drive,Nashik,Ambad,19.92192,73.801834,116.13,131.1,Battery,0.873,True,False
LOT113059,COL2139,2026-02-05T19:01,PCB,TV / appliance board (low grade),PCB-LOW,4,computer ka board 4 kilo,mr,voice,img/lots/113059.jpg,4.5,estimated,partially_dismantled,household_pickup,Mumbai,Vikhroli,19.051789,72.916891,631.49,823.95,PCB,0.892,True,True
LOT102519,COL2174,2026-02-05T19:01,Motor & magnet-bearing,Compressor motor,MTR-CMP,8,34 kilo hard disk,mr,voice,img/lots/102519.jpg,33.6,spring_balance,partially_dismantled,household_pickup,Mumbai,Dharavi,18.999108,72.900258,2215.25,2623.49,CRT,0.645,False,True
LOT118189,COL2040,2026-02-05T19:09,PCB,Motherboard (high grade),PCB-MBH,4,motherboard 45 kilo,hi,voice,img/lots/118189.jpg,45.0,platform_scale,partially_dismantled,household_pickup,Nashik,Cidco,19.972586,73.72511,27195.3,34892.1,CRT,0.515,False,False
LOT117758,COL2244,2026-02-05T19:35,Cable,Copper household wire,CBL-CU,4,waayar 23 kilo,hi,voice,img/lots/117758.jpg,23.4,platform_scale,intact,household_pickup,Mumbai,Govandi,19.033476,72.935471,6718.14,7082.24,LCD/LED panel,0.592,False,False
LOT101315,COL2350,2026-02-05T19:46,Battery,Li-ion laptop / phone pack,BAT-LI,1,gaadi ki battery 2 kilo,mr,voice,img/lots/101315.jpg,1.7,spring_balance,partially_dismantled,small_shop,Aurangabad,Chikalthana,19.844148,75.380285,138.04,178.07,Battery,0.825,True,False
LOT113077,COL2221,2026-02-05T19:50,Mixed plastic,Mixed dirty,PLA-MIX,5,67 kilo plastic,hi,icon_keypad,img/lots/113077.jpg,67.4,platform_scale,partially_dismantled,household_pickup,Pune,Hadapsar,18.497233,73.869365,874.85,959.78,Mixed plastic,0.882,True,False
LOT102827,COL2139,2026-02-06T07:37,Mixed plastic,Mixed dirty,PLA-MIX,2,TV ka cover 12 kilo,mr,voice,img/lots/102827.jpg,12.4,spring_balance,intact,household_pickup,Mumbai,Kurla,19.137389,72.83928,155.74,170.87,Mixed plastic,0.821,True,True
LOT118691,COL2127,2026-02-06T08:04,Motor & magnet-bearing,Speaker magnet,MTR-SPK,3,speaker 36 kilo,hi,voice,img/lots/118691.jpg,35.5,platform_scale,intact,household_pickup,Nashik,Deolali,19.956305,73.784875,3460.89,4323.9,Motor & magnet-bearing,0.946,True,False
LOT102962,COL2139,2026-02-06T08:16,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,5,speaker 23 kilo,mr,voice,img/lots/102962.jpg,23.0,spring_balance,intact,household_pickup,Mumbai,Bhandup,19.095811,72.812922,1714.42,2067.7,Motor & magnet-bearing,0.853,True,False
LOT115647,COL2242,2026-02-06T08:25,Cable,Aluminium cable,CBL-AL,2,35 kilo wire mila hai,mr,voice,img/lots/115647.jpg,34.7,platform_scale,intact,household_pickup,Nagpur,Manish Nagar,21.176198,79.037949,3568.55,3800.69,Cable,0.99,True,False
LOT106090,COL2243,2026-02-06T08:36,PCB,RAM / gold-finger,PCB-RAM,5,motherboard 9 kilo,hi,voice,img/lots/106090.jpg,9.0,spring_balance,intact,small_shop,Nashik,Deolali,20.024154,73.868009,18670.86,23533.11,CRT,0.625,False,False
LOT110766,COL2185,2026-02-06T08:53,PCB,Mixed populated board,PCB-MIX,3,1 kilo circuit board,mr,assisted,img/lots/110766.jpg,1.0,spring_balance,broken,household_pickup,Nashik,Cidco,19.918986,73.766808,317.65,410.71,PCB,0.851,True,False
LOT117395,COL2265,2026-02-06T09:24,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,8,speaker 42 kilo,mr,voice,img/lots/117395.jpg,41.5,estimated,partially_dismantled,household_pickup,Pune,Kothrud,18.497535,73.869803,3041.95,3668.6,Motor & magnet-bearing,0.933,True,False
LOT113693,COL2125,2026-02-06T10:25,Mixed plastic,PC/ABS blend,PLA-PCABS,4,computer cabinet plastic 55 kilo,mr,icon_keypad,img/lots/113693.jpg,55.0,spring_balance,partially_dismantled,small_shop,Nagpur,Butibori,21.122386,79.151116,1921.7,2170.85,Mixed plastic,0.852,True,True
LOT102664,COL2115,2026-02-06T10:32,CRT,Colour TV tube,CRT-CTV,1,juna TV monitor 16 kilo,mr,voice,img/lots/102664.jpg,15.7,spring_balance,burnt,small_shop,Aurangabad,Garkheda,19.867458,75.353547,203.79,271.92,CRT,0.853,True,False
LOT106871,COL2139,2026-02-06T11:12,Mixed plastic,Mixed dirty,PLA-MIX,4,56 kilo plastic,mr,voice,img/lots/106871.jpg,56.3,spring_balance,intact,household_pickup,Mumbai,Andheri East,19.043954,72.870057,707.13,775.81,Mixed plastic,0.925,True,False
LOT108342,COL2244,2026-02-06T11:15,LCD/LED panel,Laptop panel,LCD-LAP,6,45 kilo panel,hi,icon_keypad,img/lots/108342.jpg,45.0,spring_balance,intact,office_clearance,Mumbai,Bhandup,19.075421,72.874035,1792.35,2199.6,LCD/LED panel,0.865,True,False
LOT111292,COL2205,2026-02-06T11:38,Cable,Mixed insulated,CBL-MIX,2,3 kilo wire mila hai,mr,icon_keypad,img/lots/111292.jpg,2.9,platform_scale,broken,office_clearance,Pune,Bhosari,18.488859,73.850693,229.19,251.55,Cable,0.922,True,True
LOT117978,COL2267,2026-02-06T11:46,Cable,Aluminium cable,CBL-AL,5,"32 kilo copper cable, purana",mr,voice,img/lots/117978.jpg,32.4,estimated,intact,office_clearance,Nashik,Cidco,19.92623,73.83835,3288.6,3502.44,Cable,0.741,True,False
LOT109120,COL2056,2026-02-06T12:03,CRT,Monochrome monitor tube,CRT-MON,4,juna TV monitor 84 kilo,mr,voice,img/lots/109120.jpg,84.3,estimated,intact,small_shop,Pune,Bhosari,18.427113,73.829382,844.69,1108.55,CRT,0.928,True,False
LOT115895,COL2211,2026-02-06T12:26,CRT,Colour TV tube,CRT-CTV,2,juna TV monitor 27 kilo,mr,voice,img/lots/115895.jpg,26.6,estimated,partially_dismantled,office_clearance,Mumbai,Dharavi,19.084972,72.874139,387.83,517.37,CRT,0.881,True,True
LOT119918,COL2098,2026-02-06T12:48,CRT,Colour TV tube,CRT-CTV,4,"do CRT TV, purana",mr,voice,img/lots/119918.jpg,115.4,platform_scale,intact,household_pickup,Pune,Katraj,18.539717,73.866748,1577.52,2104.9,CRT,0.857,True,False
LOT115773,COL2318,2026-02-06T13:02,PCB,RAM / gold-finger,PCB-RAM,2,motherboard 2 kilo,hi,icon_keypad,img/lots/115773.jpg,1.5,spring_balance,intact,office_clearance,Pimpri-Chinchwad,Nigdi,18.651335,73.790551,3044.8,3837.73,Mixed plastic,0.647,False,True
LOT103278,COL2119,2026-02-06T13:21,Cable,Mixed insulated,CBL-MIX,2,42 kilo wire mila hai,mr,voice,img/lots/103278.jpg,41.5,spring_balance,partially_dismantled,household_pickup,Pune,Wagholi,18.513729,73.851183,3279.74,3599.71,Cable,0.99,True,False
LOT119755,COL2345,2026-02-06T13:30,Motor & magnet-bearing,HDD assembly,MTR-HDD,6,41 kilo hard disk,hi,icon_keypad,img/lots/119755.jpg,40.6,estimated,intact,office_clearance,Nashik,Ambad,20.042823,73.828043,5638.93,7106.22,PCB,0.724,False,True
LOT109305,COL2139,2026-02-06T13:35,Cable,Copper household wire,CBL-CU,4,"34 kilo copper cable, purana",mr,voice,img/lots/109305.jpg,33.5,spring_balance,broken,household_pickup,Mumbai,Dharavi,19.06729,72.90323,9609.48,10130.4,Cable,0.832,True,False
LOT105218,COL2016,2026-02-06T13:53,Cable,Armoured / data cable,CBL-ARM,2,8 kilo tambe waayar,hi,voice,img/lots/105218.jpg,7.6,platform_scale,partially_dismantled,small_shop,Pune,Katraj,18.530105,73.84522,1016.65,1093.79,Cable,0.99,True,False
LOT105220,COL2039,2026-02-06T13:56,Mixed plastic,PC/ABS blend,PLA-PCABS,5,TV ka cover 57 kilo,mr,voice,img/lots/105220.jpg,56.9,spring_balance,intact,other_collector,Mumbai,Kurla,19.13944,72.941921,2137.16,2414.27,Mixed plastic,0.79,True,True
LOT118421,COL2223,2026-02-06T14:02,PCB,TV / appliance board (low grade),PCB-LOW,5,10 kilo circuit board,hi,voice,img/lots/118421.jpg,10.4,estimated,partially_dismantled,other_collector,Nagpur,Kamptee Road,21.125313,79.1436,1366.98,1782.25,PCB,0.844,True,True
LOT114807,COL2340,2026-02-06T14:15,Motor & magnet-bearing,Speaker magnet,MTR-SPK,4,speaker 27 kilo,mr,voice,img/lots/114807.jpg,26.9,estimated,intact,small_shop,Pune,Dhankawadi,18.459961,73.781433,2715.82,3393.17,Motor & magnet-bearing,0.811,True,False
LOT102329,COL2350,2026-02-06T14:27,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,2,speaker 6 kilo,mr,icon_keypad,img/lots/102329.jpg,6.5,platform_scale,intact,household_pickup,Aurangabad,Waluj,19.893302,75.318638,440.89,531.7,Motor & magnet-bearing,0.928,True,False
LOT117007,COL2139,2026-02-06T14:28,Cable,Armoured / data cable,CBL-ARM,4,"122 kilo copper cable, purana",mr,icon_keypad,img/lots/117007.jpg,121.8,spring_balance,intact,household_pickup,Mumbai,Mankhurd,19.107001,72.863701,16665.89,17931.4,Cable,0.934,True,False
LOT101070,COL2380,2026-02-06T14:29,Cable,Armoured / data cable,CBL-ARM,1,waayar 6 kilo,hi,voice,img/lots/101070.jpg,5.5,estimated,broken,household_pickup,Pimpri-Chinchwad,Talawade,18.585467,73.810062,717.09,771.54,Cable,0.99,True,False
LOT109819,COL2234,2026-02-06T14:33,Battery,Ni-MH,BAT-NIMH,1,gaadi ki battery 4 kilo,mr,voice,img/lots/109819.jpg,3.8,spring_balance,broken,household_pickup,Pimpri-Chinchwad,Talawade,18.593421,73.836826,225.83,269.65,Battery,0.886,True,True
LOT107081,COL2208,2026-02-06T15:12,Motor & magnet-bearing,Compressor motor,MTR-CMP,2,4 kilo hard disk,hi,voice,img/lots/107081.jpg,4.3,spring_balance,partially_dismantled,household_pickup,Pimpri-Chinchwad,Pimpri,18.618573,73.861245,264.02,312.7,Motor & magnet-bearing,0.961,True,True
LOT108614,COL2258,2026-02-06T15:12,Mixed plastic,PC/ABS blend,PLA-PCABS,5,34 kilo bhanga plastic,mr,assisted,img/lots/108614.jpg,34.0,platform_scale,intact,household_pickup,Mumbai,Mankhurd,19.056566,72.807732,1277.04,1442.62,Mixed plastic,0.946,True,False
LOT119242,COL2143,2026-02-06T15:30,CRT,Colour TV tube,CRT-CTV,2,40 kilo TV ka glass,mr,icon_keypad,img/lots/119242.jpg,40.0,spring_balance,intact,office_clearance,Pune,Yerawada,18.512325,73.880504,546.8,729.6,CRT,0.99,True,True
LOT104704,COL2205,2026-02-06T15:42,Cable,Armoured / data cable,CBL-ARM,6,"16 kilo copper cable, purana",mr,voice,img/lots/104704.jpg,15.8,spring_balance,broken,household_pickup,Pune,Hadapsar,18.523202,73.851476,2113.57,2273.94,Cable,0.812,True,False
LOT105732,COL2139,2026-02-06T16:14,PCB,Mixed populated board,PCB-MIX,3,motherboard 21 kilo,mr,assisted,img/lots/105732.jpg,20.7,platform_scale,partially_dismantled,office_clearance,Mumbai,Bhandup,19.146443,72.906417,7210.43,9322.87,PCB,0.762,True,False
LOT108626,COL2071,2026-02-06T16:23,Mixed plastic,PC/ABS blend,PLA-PCABS,2,11 kilo plastic,hi,voice,img/lots/108626.jpg,11.2,spring_balance,broken,other_collector,Pune,Yerawada,18.524779,73.859633,423.02,477.9,Mixed plastic,0.908,True,False
LOT118222,COL2258,2026-02-06T16:23,CRT,Monochrome monitor tube,CRT-MON,2,24 kilo TV ka glass,mr,icon_keypad,img/lots/118222.jpg,23.9,spring_balance,partially_dismantled,other_collector,Mumbai,Mankhurd,19.099188,72.896257,254.3,333.88,Motor & magnet-bearing,0.62,False,False
LOT100277,COL2119,2026-02-06T16:50,Battery,Ni-MH,BAT-NIMH,6,laptop battery 13 kilo,mr,voice,img/lots/100277.jpg,13.1,platform_scale,partially_dismantled,household_pickup,Pune,Vishrantwadi,18.547725,73.898483,789.8,943.07,Battery,0.848,True,False
LOT113680,COL2067,2026-02-06T16:54,Motor & magnet-bearing,Speaker magnet,MTR-SPK,3,speaker 61 kilo,mr,icon_keypad,img/lots/113680.jpg,61.1,spring_balance,intact,small_shop,Pune,Vishrantwadi,18.472676,73.862866,6168.66,7707.15,Motor & magnet-bearing,0.893,True,False
LOT115292,COL2018,2026-02-06T17:02,PCB,TV / appliance board (low grade),PCB-LOW,3,1 kilo green plate,mr,voice,img/lots/115292.jpg,0.9,spring_balance,burnt,household_pickup,Pune,Yerawada,18.487842,73.830642,114.98,149.9,Battery,0.648,True,False
LOT104884,COL2332,2026-02-06T17:17,Cable,Mixed insulated,CBL-MIX,3,39 kilo tambe waayar,hi,voice,img/lots/104884.jpg,38.9,platform_scale,broken,other_collector,Nagpur,Hingna,21.125133,79.071996,2991.02,3282.77,Cable,0.825,True,True
LOT112263,COL2267,2026-02-06T17:30,Cable,Aluminium cable,CBL-AL,4,waayar 81 kilo,mr,voice,img/lots/112263.jpg,81.1,platform_scale,broken,household_pickup,Nashik,Nashik Road,19.946504,73.767109,8231.65,8766.91,Cable,0.856,True,False
LOT112022,COL2211,2026-02-06T18:14,Cable,Copper household wire,CBL-CU,4,"10 kilo copper cable, purana",mr,voice,img/lots/112022.jpg,10.4,estimated,burnt,office_clearance,Mumbai,Bhandup,19.050295,72.893936,2983.24,3144.96,Cable,0.873,True,False
LOT117458,COL2350,2026-02-06T18:23,Cable,Copper household wire,CBL-CU,5,"72 kilo copper cable, purana",mr,voice,img/lots/117458.jpg,71.6,spring_balance,intact,household_pickup,Aurangabad,Waluj,19.838047,75.346777,18929.61,19955.64,Cable,0.888,True,False
LOT117833,COL2267,2026-02-06T19:49,Battery,Lead-acid,BAT-PB,6,9 kilo cell,mr,icon_keypad,img/lots/117833.jpg,9.0,spring_balance,partially_dismantled,apartment_drive,Nashik,Deolali,19.983953,73.688114,628.02,709.29,Battery,0.966,True,False
LOT118195,COL2140,2026-02-07T07:05,Cable,Mixed insulated,CBL-MIX,7,93 kilo tambe waayar,mr,icon_keypad,img/lots/118195.jpg,92.8,platform_scale,intact,other_collector,Pune,Yerawada,18.49681,73.87429,7400.8,8122.78,Cable,0.854,True,False
LOT102811,COL2267,2026-02-07T07:15,LCD/LED panel,Monitor panel,LCD-MON,3,laptop screen 26 kilo,mr,assisted,img/lots/102811.jpg,26.2,platform_scale,broken,household_pickup,Nashik,Ambad,19.982318,73.791758,849.4,1034.11,LCD/LED panel,0.97,True,False
LOT101952,COL2139,2026-02-07T07:41,Cable,Mixed insulated,CBL-MIX,4,26 kilo tambe waayar,mr,voice,img/lots/101952.jpg,25.5,platform_scale,partially_dismantled,office_clearance,Mumbai,Andheri East,19.124831,72.895187,2087.43,2290.92,Cable,0.899,True,True
LOT102347,COL2350,2026-02-07T08:24,Battery,Ni-MH,BAT-NIMH,4,11 kilo battery,mr,voice,img/lots/102347.jpg,11.4,spring_balance,broken,office_clearance,Aurangabad,Shendra,19.940489,75.349511,607.96,725.5,Battery,0.917,True,False
LOT101831,COL2168,2026-02-07T09:08,LCD/LED panel,TV panel,LCD-TV,6,39 kilo LCD screen,mr,voice,img/lots/101831.jpg,39.1,estimated,partially_dismantled,small_shop,Pimpri-Chinchwad,Pimpri,18.616829,73.772022,1085.03,1309.07,LCD/LED panel,0.871,True,False
LOT118657,COL2208,2026-02-07T09:48,Mixed plastic,HIPS,PLA-HIPS,2,TV ka cover 59 kilo,hi,voice,img/lots/118657.jpg,59.4,spring_balance,intact,office_clearance,Pimpri-Chinchwad,Chinchwad,18.68778,73.874575,1562.22,1730.92,Mixed plastic,0.863,True,True
LOT104456,COL2045,2026-02-07T10:40,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,4,13 kilo hard disk,hi,voice,img/lots/104456.jpg,12.9,platform_scale,partially_dismantled,small_shop,Pune,Kothrud,18.569788,73.909022,939.51,1132.88,Motor & magnet-bearing,0.815,True,False
LOT102061,COL2393,2026-02-07T10:54,CRT,Monochrome monitor tube,CRT-MON,1,juna TV monitor 17 kilo,hi,voice,img/lots/102061.jpg,17.3,estimated,partially_dismantled,office_clearance,Pimpri-Chinchwad,Chinchwad,18.647585,73.824958,170.92,224.38,CRT,0.933,True,True
LOT105748,COL2062,2026-02-07T12:35,Mixed plastic,HIPS,PLA-HIPS,5,TV ka cover 62 kilo,mr,voice,img/lots/105748.jpg,62.4,platform_scale,partially_dismantled,small_shop,Mumbai,Vikhroli,19.103174,72.889469,1703.52,1887.6,Mixed plastic,0.928,True,True
LOT111600,COL2046,2026-02-07T12:35,LCD/LED panel,Laptop panel,LCD-LAP,2,7 kilo LCD screen,mr,voice,img/lots/111600.jpg,6.9,spring_balance,intact,household_pickup,Nagpur,Manish Nagar,21.154743,79.050767,259.92,319.26,LCD/LED panel,0.737,True,False
LOT112142,COL2278,2026-02-07T13:26,Cable,Aluminium cable,CBL-AL,5,waayar 43 kilo,hi,voice,img/lots/112142.jpg,43.4,estimated,partially_dismantled,office_clearance,Nagpur,Sitabuldi,21.130458,79.070936,4346.51,4629.04,Cable,0.872,True,False
LOT117985,COL2139,2026-02-07T13:26,Cable,Aluminium cable,CBL-AL,7,34 kilo tambe waayar,mr,assisted,img/lots/117985.jpg,34.5,estimated,broken,household_pickup,Mumbai,Kurla,19.012923,72.951688,3790.52,4036.85,Cable,0.784,True,True
LOT119612,COL2349,2026-02-07T13:55,PCB,GPU / add-on card,PCB-GPU,5,4 kilo green plate,mr,assisted,img/lots/119612.jpg,4.1,platform_scale,intact,other_collector,Pune,Wagholi,18.492227,73.845267,3254.33,4135.71,PCB,0.921,True,False
LOT106706,COL2223,2026-02-07T14:42,CRT,Colour TV tube,CRT-CTV,3,"do CRT TV, purana",hi,icon_keypad,img/lots/106706.jpg,47.1,platform_scale,partially_dismantled,small_shop,Nagpur,Manish Nagar,21.136424,79.187398,615.6,820.95,CRT,0.926,True,True
LOT113102,COL2119,2026-02-07T15:29,LCD/LED panel,TV panel,LCD-TV,3,laptop screen 67 kilo,mr,voice,img/lots/113102.jpg,66.8,estimated,partially_dismantled,small_shop,Pune,Vishrantwadi,18.480462,73.87841,1841.01,2221.1,LCD/LED panel,0.911,True,False
LOT119351,COL2379,2026-02-07T15:49,Battery,Lead-acid,BAT-PB,4,gaadi ki battery 11 kilo,hi,icon_keypad,img/lots/119351.jpg,10.7,spring_balance,waterlogged,small_shop,Pune,Yerawada,18.597909,73.921561,762.91,861.24,Battery,0.815,True,False
LOT101563,COL2349,2026-02-07T16:40,Mixed plastic,HIPS,PLA-HIPS,5,49 kilo plastic,mr,voice,img/lots/101563.jpg,49.2,spring_balance,intact,other_collector,Pune,Dhankawadi,18.539995,73.847084,1327.91,1471.08,Mixed plastic,0.925,True,False
LOT117554,COL2139,2026-02-07T16:58,Cable,Armoured / data cable,CBL-ARM,4,67 kilo wire mila hai,mr,voice,img/lots/117554.jpg,66.8,platform_scale,waterlogged,other_collector,Mumbai,Mankhurd,19.053385,72.895693,9253.14,9955.2,Cable,0.821,True,False
