trace_id,lot_id,txn_id,handover_ref,photo_refs,photo_reused_from_other_lot,scale_photo_ref,weight_kg,gps_lat,gps_lng,gps_accuracy_m,captured_at,device_offline_at_capture,synced_at,sync_lag_minutes,recycler_confirmed_at,confirmation_method,downstream_status,epr_credit_reference
TRC708432,LOT116521,TXN509775,KC-TJD6LA,img/lots/116521.jpg|img/handover/508432_0.jpg|img/handover/508432_1.jpg,False,img/scale/508432.jpg,42.2,19.220159,73.168645,26,2026-01-21T16:10,True,2026-01-24T12:39,4109,2026-01-21T18:44,qr_scan,sent_for_recovery,EPR/MH/2025/18134
TRC708433,LOT116175,TXN509778,KC-UKECRV,img/lots/116175.jpg|img/handover/508433_0.jpg,False,img/scale/508433.jpg,59.5,19.961843,73.714173,14,2026-01-23T18:26,False,2026-01-23T18:27,1,2026-01-24T08:06,qr_scan,sent_for_recovery,EPR/MH/2026/24532
TRC708434,LOT107662,TXN509779,KC-DLTYE7,img/lots/107662.jpg|img/handover/508434_0.jpg|img/handover/508434_1.jpg|img/handover/508434_2.jpg,False,img/scale/508434.jpg,16.0,18.478203,73.912642,18,2026-01-21T10:55,False,2026-01-21T10:56,1,2026-01-21T18:11,qr_scan,sent_for_recovery,EPR/MH/2026/56607
TRC708435,LOT102957,TXN509780,KC-U99HM7,img/lots/102957.jpg|img/handover/508435_0.jpg,False,img/scale/508435.jpg,87.4,21.234281,78.936805,24,2026-01-21T21:51,False,2026-01-21T21:52,1,2026-01-22T13:18,qr_scan,awaiting_confirmation,EPR/MH/2026/48241
TRC708436,LOT119099,TXN509781,KC-W3CPX9,img/lots/119099.jpg|img/handover/508436_0.jpg,False,img/scale/508436.jpg,42.3,19.042535,73.082611,16,2026-01-20T02:38,False,2026-01-20T02:39,1,2026-01-20T19:48,code_entry,recovery_complete,
TRC708437,LOT106623,TXN509782,KC-3RM77H,img/lots/106623.jpg|img/handover/508437_0.jpg|img/handover/508437_1.jpg,False,img/scale/508437.jpg,9.1,20.924287,79.001457,7,2026-01-21T19:13,True,2026-01-21T20:17,64,2026-01-22T07:37,qr_scan,received_at_facility,EPR/MH/2026/17371
TRC708438,LOT100758,TXN509784,KC-KXL7VU,img/lots/100758.jpg|img/handover/508438_0.jpg|img/handover/508438_1.jpg|img/handover/508438_2.jpg,False,img/scale/508438.jpg,33.6,19.053222,73.10613,22,2026-01-21T16:23,False,2026-01-21T16:24,1,2026-01-21T22:33,qr_scan,recovery_complete,EPR/MH/2025/74824
TRC708439,LOT118819,TXN509785,KC-UXF6MU,img/lots/118819.jpg|img/handover/508439_0.jpg|img/handover/508439_1.jpg,False,img/scale/508439.jpg,16.6,18.478203,73.912642,42,2026-01-22T12:45,False,2026-01-22T12:48,3,2026-01-22T12:54,qr_scan,awaiting_confirmation,EPR/MH/2026/78217
TRC708440,LOT118821,TXN509786,KC-DELVYA,img/lots/118821.jpg|img/handover/508440_0.jpg,False,img/scale/508440.jpg,56.3,19.053222,73.10613,23,2026-01-20T13:06,True,2026-01-21T02:43,817,2026-01-21T03:27,code_entry,sent_for_recovery,EPR/MH/2025/96214
TRC708441,LOT115189,TXN509787,KC-3JAUDL,img/lots/115189.jpg|img/handover/508441_0.jpg|img/handover/508441_1.jpg|img/handover/508441_2.jpg,False,img/scale/508441.jpg,17.2,20.924287,79.001457,14,2026-01-22T05:17,True,2026-01-25T09:47,4590,2026-01-22T23:43,qr_scan,received_at_facility,EPR/MH/2026/17025
TRC708442,LOT104412,TXN509788,KC-6CE9UD,img/lots/104412.jpg|img/handover/508442_0.jpg|img/handover/508442_1.jpg|img/handover/508442_2.jpg,False,img/scale/508442.jpg,0.7,18.620266,73.821743,17,2026-01-23T10:27,False,2026-01-23T10:27,0,2026-01-23T20:38,code_entry,sent_for_recovery,EPR/MH/2025/50068
TRC708443,LOT118083,TXN509789,KC-CRAYAP,img/lots/118083.jpg|img/handover/508443_0.jpg|img/handover/508443_1.jpg,False,img/scale/508443.jpg,50.0,18.609549,73.84435,28,2026-01-23T00:36,False,2026-01-23T00:38,2,2026-01-23T14:48,qr_scan,recovery_complete,EPR/MH/2026/63648
TRC708444,LOT114944,TXN509790,KC-33NYVH,img/lots/114944.jpg|img/handover/508444_0.jpg|img/handover/508444_1.jpg,False,img/scale/508444.jpg,105.8,19.892702,75.483491,7,2026-01-20T20:21,False,2026-01-20T20:22,1,2026-01-21T12:05,qr_scan,received_at_facility,
TRC708445,LOT101154,TXN509791,KC-JCFRYH,img/lots/101154.jpg|img/handover/508445_0.jpg,False,img/scale/508445.jpg,41.3,18.683961,73.76457,10,2026-01-21T09:06,True,2026-01-21T16:47,461,2026-01-21T19:21,code_entry,recovery_complete,EPR/MH/2025/17233
TRC708446,LOT107337,TXN509792,KC-L6MEEP,img/lots/107337.jpg|img/handover/508446_0.jpg|img/handover/508446_1.jpg|img/handover/508446_2.jpg,False,img/scale/508446.jpg,9.2,20.924287,79.001457,4,2026-01-22T20:22,False,2026-01-22T20:25,3,2026-01-23T15:24,code_entry,sent_for_recovery,EPR/MH/2025/22001
TRC708447,LOT109884,TXN509793,KC-RYTD3D,img/lots/109884.jpg|img/handover/508447_0.jpg,False,img/scale/508447.jpg,13.4,19.870816,75.388885,28,2026-01-23T04:19,True,2026-01-26T16:11,5032,2026-01-23T20:46,qr_scan,awaiting_confirmation,EPR/MH/2025/67190
TRC708448,LOT115538,TXN509794,KC-FJ3VEX,img/lots/115538.jpg|img/handover/508448_0.jpg|img/handover/508448_1.jpg|img/handover/508448_2.jpg,False,img/scale/508448.jpg,4.1,19.870816,75.388885,21,2026-01-22T02:15,False,2026-01-22T02:17,2,2026-01-22T02:28,code_entry,sent_for_recovery,EPR/MH/2026/58104
TRC708449,LOT118237,TXN509795,KC-7NMLV9,img/lots/118237.jpg|img/handover/508449_0.jpg,False,img/scale/508449.jpg,13.0,21.234049,78.898754,19,2026-01-21T16:44,False,2026-01-21T16:48,4,2026-01-22T02:44,qr_scan,recovery_complete,EPR/MH/2025/10448
TRC708450,LOT114107,TXN509796,KC-FUNRTW,img/lots/114107.jpg|img/handover/508450_0.jpg|img/handover/508450_1.jpg|img/handover/508450_2.jpg,False,img/scale/508450.jpg,35.6,19.892702,75.483491,7,2026-01-21T10:49,False,2026-01-21T10:52,3,2026-01-21T21:15,spoken_code,sent_for_recovery,EPR/MH/2026/76128
TRC708451,LOT105773,TXN509797,KC-DKWACX,img/lots/105773.jpg|img/handover/508451_0.jpg,False,img/scale/508451.jpg,4.9,19.961843,73.714173,13,2026-01-21T04:21,False,2026-01-21T04:24,3,,qr_scan,recovery_complete,EPR/MH/2026/62003
TRC708452,LOT113960,TXN509798,KC-KM9ARL,img/lots/113960.jpg|img/handover/508452_0.jpg|img/handover/508452_1.jpg,False,img/scale/508452.jpg,32.5,19.892702,75.483491,23,2026-01-21T04:39,False,2026-01-21T04:43,4,2026-01-21T11:13,qr_scan,segregated,EPR/MH/2025/51373
TRC708453,LOT110120,TXN509799,KC-LNCCRX,img/lots/110120.jpg|img/handover/508453_0.jpg|img/handover/508453_1.jpg|img/handover/508453_2.jpg,False,img/scale/508453.jpg,93.5,21.234049,78.898754,37,2026-01-23T07:07,False,2026-01-23T07:09,2,2026-01-23T13:13,spoken_code,recovery_complete,EPR/MH/2026/89357
TRC708454,LOT113232,TXN509801,KC-CTHJ3M,img/lots/113232.jpg|img/handover/508454_0.jpg|img/handover/508454_1.jpg|img/handover/508454_2.jpg,False,img/scale/508454.jpg,10.4,18.635023,73.817644,20,2026-01-21T05:51,False,2026-01-21T05:54,3,2026-01-21T22:43,spoken_code,sent_for_recovery,
TRC708455,LOT111083,TXN509802,KC-YJE9EH,img/lots/111083.jpg|img/handover/508455_0.jpg,False,img/scale/508455.jpg,13.3,18.496782,73.904909,36,2026-01-22T20:28,True,2026-01-23T03:13,405,2026-01-23T03:47,qr_scan,segregated,EPR/MH/2026/53714
TRC708456,LOT106862,TXN509804,KC-9LY4NH,img/lots/106862.jpg|img/handover/508456_0.jpg|img/handover/508456_1.jpg|img/handover/508456_2.jpg,False,img/scale/508456.jpg,60.8,19.976167,73.716182,17,2026-01-24T17:54,False,2026-01-24T17:55,1,2026-01-25T02:45,qr_scan,sent_for_recovery,
TRC708457,LOT108396,TXN509805,KC-YFJ6YY,img/lots/108396.jpg|img/handover/508457_0.jpg|img/handover/508457_1.jpg|img/handover/508457_2.jpg,False,img/scale/508457.jpg,9.5,18.620266,73.821743,22,2026-01-22T11:42,True,2026-01-22T16:19,277,2026-01-23T02:20,code_entry,awaiting_confirmation,EPR/MH/2026/26656
TRC708458,LOT106317,TXN509809,KC-H7WEVC,img/lots/106317.jpg|img/handover/508458_0.jpg,False,img/scale/508458.jpg,4.5,19.061762,73.088075,21,2026-01-21T16:02,False,2026-01-21T16:04,2,2026-01-22T01:40,qr_scan,awaiting_confirmation,EPR/MH/2025/61857
TRC708459,LOT108423,TXN509810,KC-NAJTHW,img/lots/108423.jpg|img/handover/508459_0.jpg,False,img/scale/508459.jpg,4.0,19.067752,73.07251,28,2026-01-23T15:19,True,2026-01-23T22:37,438,2026-01-23T21:46,qr_scan,received_at_facility,EPR/MH/2026/60056
TRC708460,LOT117577,TXN509811,KC-A9TRUR,img/lots/117577.jpg|img/handover/508460_0.jpg,False,img/scale/508460.jpg,32.8,19.892702,75.483491,30,2026-01-23T17:55,False,2026-01-23T17:57,2,2026-01-24T13:04,spoken_code,segregated,EPR/MH/2026/27478
TRC708461,LOT111945,TXN509812,KC-TEYTKT,img/lots/111945.jpg|img/handover/508461_0.jpg,False,img/scale/508461.jpg,22.1,21.249439,78.918489,22,2026-01-23T10:07,False,2026-01-23T10:11,4,2026-01-23T20:50,code_entry,recovery_complete,EPR/MH/2025/61537
TRC708462,LOT101140,TXN509813,KC-VR7L4V,img/lots/101140.jpg|img/handover/508462_0.jpg|img/handover/508462_1.jpg,False,img/scale/508462.jpg,46.2,18.487957,73.956083,12,2026-01-23T21:31,False,2026-01-23T21:32,1,2026-01-24T02:40,code_entry,sent_for_recovery,EPR/MH/2026/61912
TRC708463,LOT114510,TXN509815,KC-RTTVU6,img/lots/114510.jpg|img/handover/508463_0.jpg,False,img/scale/508463.jpg,2.6,21.234049,78.898754,38,2026-01-23T22:22,True,2026-01-24T13:05,883,2026-01-24T12:23,qr_scan,recovery_complete,EPR/MH/2025/31877
TRC708464,LOT105837,TXN509816,KC-PUNHDU,img/lots/105837.jpg|img/handover/508464_0.jpg|img/handover/508464_1.jpg,False,img/scale/508464.jpg,74.6,19.884991,75.415283,23,2026-01-23T22:02,True,2026-01-28T19:46,7064,2026-01-24T17:02,qr_scan,segregated,EPR/MH/2026/44319
TRC708465,LOT107614,TXN509817,KC-C7PLDP,img/lots/107614.jpg|img/handover/508465_0.jpg|img/handover/508465_1.jpg,False,img/scale/508465.jpg,109.3,19.05694,72.918592,6,2026-01-21T00:40,False,2026-01-21T00:43,3,2026-01-21T07:34,qr_scan,recovery_complete,EPR/MH/2025/85150
TRC708466,LOT108543,TXN509818,KC-CJWYP3,img/lots/108543.jpg|img/handover/508466_0.jpg|img/handover/508466_1.jpg,False,img/scale/508466.jpg,9.1,19.051579,72.877861,43,2026-01-21T18:02,False,2026-01-21T18:02,0,2026-01-22T11:31,spoken_code,recovery_complete,EPR/MH/2025/51428
TRC708467,LOT116241,TXN509819,KC-DWAUN9,img/lots/116241.jpg|img/handover/508467_0.jpg|img/handover/508467_1.jpg|img/handover/508467_2.jpg,False,img/scale/508467.jpg,86.8,18.525282,73.926857,16,2026-01-23T00:42,False,2026-01-23T00:42,0,2026-01-23T02:41,code_entry,segregated,EPR/MH/2026/82332
TRC708468,LOT118875,TXN509820,KC-PV9KHV,img/lots/118875.jpg|img/handover/508468_0.jpg|img/handover/508468_1.jpg|img/handover/508468_2.jpg,False,img/scale/508468.jpg,36.5,18.620266,73.821743,9,2026-01-21T09:18,False,2026-01-21T09:18,0,2026-01-21T21:52,code_entry,received_at_facility,EPR/MH/2025/79159
TRC708469,LOT116476,TXN509821,KC-9RH96X,img/lots/116476.jpg|img/handover/508469_0.jpg|img/handover/508469_1.jpg,False,img/scale/508469.jpg,10.1,19.118039,73.013026,17,2026-01-22T10:59,False,2026-01-22T11:02,3,2026-01-23T04:14,spoken_code,recovery_complete,
TRC708470,LOT100232,TXN509823,KC-EFM39F,img/lots/100232.jpg|img/handover/508470_0.jpg|img/handover/508470_1.jpg|img/handover/508470_2.jpg,False,img/scale/508470.jpg,34.3,19.884991,75.415283,13,2026-01-23T18:23,False,2026-01-23T18:25,2,2026-01-24T11:10,code_entry,sent_for_recovery,EPR/MH/2026/76028
TRC708471,LOT114885,TXN509824,KC-DA7YHU,img/lots/114885.jpg|img/handover/508471_0.jpg,False,img/scale/508471.jpg,12.2,18.525282,73.926857,61,2026-01-23T07:04,True,2026-01-23T17:50,646,2026-01-24T02:10,code_entry,received_at_facility,EPR/MH/2026/88155
TRC708472,LOT110087,TXN509825,KC-YAFN47,img/lots/110087.jpg|img/handover/508472_0.jpg|img/handover/508472_1.jpg,False,img/scale/508472.jpg,6.6,18.756525,74.254744,14,2026-01-25T07:34,False,2026-01-25T07:34,0,2026-01-25T15:53,code_entry,sent_for_recovery,EPR/MH/2026/87863
TRC708473,LOT101910,TXN509826,KC-ERTV9A,img/lots/101910.jpg|img/handover/508473_0.jpg,False,img/scale/508473.jpg,71.5,19.870816,75.388885,15,2026-01-24T23:04,False,2026-01-24T23:06,2,2026-01-25T12:26,qr_scan,sent_for_recovery,
TRC708474,LOT117105,TXN509827,KC-PKMXX6,img/lots/117105.jpg|img/handover/508474_0.jpg|img/handover/508474_1.jpg,False,img/scale/508474.jpg,40.9,18.758946,74.257208,21,2026-01-22T14:12,False,2026-01-22T14:14,2,2026-01-23T08:03,code_entry,sent_for_recovery,EPR/MH/2025/21844
TRC708475,LOT116205,TXN509828,KC-FHWCPE,img/lots/116205.jpg|img/handover/508475_0.jpg,False,img/scale/508475.jpg,18.9,21.249439,78.918489,9,2026-01-22T00:48,True,2026-01-22T10:36,588,2026-01-22T13:56,qr_scan,segregated,EPR/MH/2025/47642
TRC708476,LOT102471,TXN509829,KC-4VJVKM,img/lots/102471.jpg|img/handover/508476_0.jpg,False,img/scale/508476.jpg,17.3,21.234049,78.898754,13,2026-01-22T04:40,True,2026-01-22T18:37,837,2026-01-22T10:59,code_entry,received_at_facility,EPR/MH/2025/68326
TRC708477,LOT118721,TXN509830,KC-YNEVXT,img/lots/118721.jpg|img/handover/508477_0.jpg,False,img/scale/508477.jpg,1.6,18.729059,74.245401,15,2026-01-23T10:41,True,2026-01-23T20:45,604,2026-01-23T12:34,code_entry,recovery_complete,
TRC708478,LOT112679,TXN509831,KC-KNCKVT,img/lots/112679.jpg|img/handover/508478_0.jpg,False,img/scale/508478.jpg,143.0,18.620266,73.821743,22,2026-01-22T13:28,False,2026-01-22T13:30,2,,qr_scan,received_at_facility,EPR/MH/2025/69256
TRC708479,LOT104842,TXN509833,KC-3EAVVN,img/lots/104842.jpg|img/handover/508479_0.jpg|img/handover/508479_1.jpg|img/handover/508479_2.jpg,False,img/scale/508479.jpg,14.5,18.795498,73.884911,5,2026-01-23T03:08,True,2026-01-23T13:06,598,2026-01-23T17:21,code_entry,sent_for_recovery,EPR/MH/2025/12260
TRC708480,LOT113641,TXN509834,KC-7LMX6D,img/lots/113641.jpg|img/handover/508480_0.jpg,False,img/scale/508480.jpg,7.3,19.870816,75.388885,13,2026-01-24T09:16,False,2026-01-24T09:18,2,2026-01-25T03:57,code_entry,awaiting_confirmation,
TRC708481,LOT117337,TXN509835,KC-M39FEU,img/lots/117337.jpg|img/handover/508481_0.jpg|img/handover/508481_1.jpg,False,img/scale/508481.jpg,29.7,21.249439,78.918489,18,2026-01-22T07:11,False,2026-01-22T07:12,1,2026-01-22T10:40,qr_scan,segregated,EPR/MH/2025/31671
TRC708482,LOT105823,TXN509836,KC-LH6XUE,img/lots/105823.jpg|img/handover/508482_0.jpg|img/handover/508482_1.jpg|img/handover/508482_2.jpg,False,img/scale/508482.jpg,22.5,19.067752,73.07251,21,2026-01-25T00:53,False,2026-01-25T00:56,3,2026-01-25T17:40,qr_scan,segregated,
TRC708483,LOT108265,TXN509838,KC-ARJE7A,img/lots/108265.jpg|img/handover/508483_0.jpg|img/handover/508483_1.jpg|img/handover/508483_2.jpg,False,img/scale/508483.jpg,6.0,18.508243,73.922807,12,2026-01-24T19:08,False,2026-01-24T19:11,3,2026-01-24T23:33,code_entry,sent_for_recovery,EPR/MH/2026/72482
TRC708484,LOT109692,TXN509839,KC-DHPLYC,img/lots/109692.jpg|img/handover/508484_0.jpg,False,img/scale/508484.jpg,10.4,19.09417,72.984504,5,2026-01-22T17:49,False,2026-01-22T17:52,3,2026-01-22T18:22,qr_scan,recovery_complete,EPR/MH/2025/73911
TRC708485,LOT100495,TXN509841,KC-XYNU7L,img/lots/100495.jpg|img/handover/508485_0.jpg|img/handover/508485_1.jpg|img/handover/508485_2.jpg,False,img/scale/508485.jpg,5.9,19.042535,73.082611,5,2026-01-24T08:18,True,2026-01-24T20:56,758,2026-01-24T12:22,code_entry,sent_for_recovery,EPR/MH/2026/33546
TRC708486,LOT101101,TXN509842,KC-R7TRY6,img/lots/101101.jpg|img/handover/508486_0.jpg|img/handover/508486_1.jpg,False,img/scale/508486.jpg,1.9,19.987342,73.74065,6,2026-01-22T13:30,False,2026-01-22T13:30,0,,qr_scan,sent_for_recovery,EPR/MH/2025/47652
TRC708487,LOT106451,TXN509843,KC-NMFE6W,img/lots/106451.jpg|img/handover/508487_0.jpg|img/handover/508487_1.jpg|img/handover/508487_2.jpg,False,img/scale/508487.jpg,4.1,20.007228,73.704275,19,2026-01-24T14:48,False,2026-01-24T14:48,0,2026-01-24T15:42,qr_scan,segregated,EPR/MH/2026/71124
TRC708488,LOT118740,TXN509844,KC-4VVLNM,img/lots/118740.jpg|img/handover/508488_0.jpg|img/handover/508488_1.jpg,False,img/scale/508488.jpg,104.3,19.118039,73.013026,41,2026-01-25T00:26,False,2026-01-25T00:27,1,2026-01-25T08:54,qr_scan,segregated,EPR/MH/2025/11805
TRC708489,LOT108885,TXN509845,KC-M7FTEU,img/lots/108885.jpg|img/handover/508489_0.jpg|img/handover/508489_1.jpg|img/handover/508489_2.jpg,False,img/scale/508489.jpg,29.1,19.870816,75.388885,17,2026-01-24T03:36,False,2026-01-24T03:36,0,2026-01-24T22:01,qr_scan,received_at_facility,EPR/MH/2025/69928
TRC708490,LOT109212,TXN509846,KC-4KK7XU,img/lots/109212.jpg|img/handover/508490_0.jpg|img/handover/508490_1.jpg,False,img/scale/508490.jpg,13.5,19.05694,72.918592,29,2026-01-25T21:29,False,2026-01-25T21:30,1,2026-01-26T00:23,spoken_code,segregated,
TRC708491,LOT114430,TXN509847,KC-HM4UPH,img/lots/114430.jpg|img/handover/508491_0.jpg|img/handover/508491_1.jpg|img/handover/508491_2.jpg,False,img/scale/508491.jpg,18.0,19.197379,73.19812,24,2026-01-22T04:07,False,2026-01-22T04:08,1,2026-01-22T05:32,qr_scan,segregated,EPR/MH/2026/16954
TRC708492,LOT116318,TXN509848,KC-CLTMHK,img/lots/116318.jpg|img/handover/508492_0.jpg,False,img/scale/508492.jpg,66.1,18.620266,73.821743,20,2026-01-23T09:32,False,2026-01-23T09:34,2,2026-01-24T02:12,code_entry,recovery_complete,EPR/MH/2026/53267
TRC708493,LOT113476,TXN509849,KC-ENE7KT,img/lots/113476.jpg|img/handover/508493_0.jpg|img/handover/508493_1.jpg,False,img/scale/508493.jpg,4.3,19.220159,73.168645,4,2026-01-24T11:24,False,2026-01-24T11:24,0,2026-01-24T17:25,code_entry,segregated,EPR/MH/2026/56116
TRC708494,LOT117650,TXN509850,KC-KUYXP6,img/lots/117650.jpg|img/handover/508494_0.jpg|img/handover/508494_1.jpg,False,img/scale/508494.jpg,6.9,18.508503,73.926714,16,2026-01-23T16:10,False,2026-01-23T16:10,0,2026-01-23T19:07,qr_scan,segregated,
TRC708495,LOT118790,TXN509851,KC-DMVEU7,img/lots/118790.jpg|img/handover/508495_0.jpg,False,img/scale/508495.jpg,32.5,19.09417,72.984504,34,2026-01-24T12:39,False,2026-01-24T12:40,1,2026-01-24T18:44,qr_scan,sent_for_recovery,EPR/MH/2025/72929
TRC708496,LOT113302,TXN509852,KC-3YY7TN,img/lots/113302.jpg|img/handover/508496_0.jpg,False,img/scale/508496.jpg,5.3,19.061762,73.088075,8,2026-01-23T15:15,True,2026-01-23T20:07,292,2026-01-23T18:34,qr_scan,sent_for_recovery,EPR/MH/2026/49293
TRC708497,LOT103540,TXN509853,KC-C4LD3D,img/lots/103540.jpg|img/handover/508497_0.jpg|img/handover/508497_1.jpg,False,img/scale/508497.jpg,9.6,20.007228,73.704275,20,2026-01-25T07:22,False,2026-01-25T07:23,1,2026-01-25T17:13,qr_scan,sent_for_recovery,EPR/MH/2025/67908
TRC708498,LOT112561,TXN509854,KC-CCEV7W,img/lots/112561.jpg|img/handover/508498_0.jpg,False,img/scale/508498.jpg,57.6,19.872958,75.461709,19,2026-01-22T07:36,True,2026-01-25T22:45,5229,2026-01-22T18:06,code_entry,sent_for_recovery,EPR/MH/2025/48865
TRC708499,LOT108824,TXN509855,KC-MLYJMC,img/lots/108824.jpg|img/handover/508499_0.jpg|img/handover/508499_1.jpg|img/handover/508499_2.jpg,False,img/scale/508499.jpg,9.1,19.061762,73.088075,20,2026-01-23T02:54,False,2026-01-23T02:57,3,,code_entry,received_at_facility,
TRC708500,LOT117753,TXN509857,KC-4LND6X,img/lots/117753.jpg|img/handover/508500_0.jpg|img/handover/508500_1.jpg,False,img/scale/508500.jpg,13.7,18.758946,74.257208,9,2026-01-25T21:45,False,2026-01-25T21:48,3,2026-01-25T23:30,code_entry,sent_for_recovery,EPR/MH/2025/69043
TRC708501,LOT112942,TXN509858,KC-VXEHYK,img/lots/112942.jpg|img/handover/508501_0.jpg,False,img/scale/508501.jpg,45.5,19.042535,73.082611,16,2026-01-23T12:12,False,2026-01-23T12:12,0,2026-01-23T23:35,qr_scan,segregated,
TRC708502,LOT106247,TXN509859,KC-4TCTAV,img/lots/106247.jpg|img/handover/508502_0.jpg|img/handover/508502_1.jpg,False,img/scale/508502.jpg,7.4,19.987342,73.74065,19,2026-01-22T11:02,False,2026-01-22T11:05,3,2026-01-22T23:41,qr_scan,awaiting_confirmation,EPR/MH/2026/86879
TRC708503,LOT100304,TXN509860,KC-NUHRTY,img/lots/100304.jpg|img/handover/508503_0.jpg,False,img/scale/508503.jpg,53.2,21.127708,78.961071,21,2026-01-26T08:33,False,2026-01-26T08:34,1,2026-01-27T01:57,spoken_code,sent_for_recovery,EPR/MH/2025/69469
TRC708504,LOT106807,TXN509861,KC-4VFKHU,img/lots/106807.jpg|img/handover/508504_0.jpg,False,img/scale/508504.jpg,15.5,19.884991,75.415283,42,2026-01-25T06:10,False,2026-01-25T06:13,3,2026-01-25T17:40,qr_scan,recovery_complete,EPR/MH/2026/39477
TRC708505,LOT112215,TXN509862,KC-DMA93H,img/lots/112215.jpg|img/handover/508505_0.jpg,False,img/scale/508505.jpg,95.1,18.729059,74.245401,7,2026-01-23T23:04,False,2026-01-23T23:04,0,2026-01-24T06:52,code_entry,sent_for_recovery,
TRC708506,LOT105055,TXN509863,KC-JXXYNV,img/lots/105055.jpg|img/handover/508506_0.jpg|img/handover/508506_1.jpg,False,img/scale/508506.jpg,72.0,18.729059,74.245401,15,2026-01-23T22:20,False,2026-01-23T22:20,0,2026-01-24T03:28,code_entry,recovery_complete,EPR/MH/2026/49822
TRC708507,LOT117530,TXN509864,KC-AWWLED,img/lots/117530.jpg|img/handover/508507_0.jpg,False,img/scale/508507.jpg,73.2,19.872958,75.461709,9,2026-01-24T17:17,False,2026-01-24T17:20,3,2026-01-24T18:00,code_entry,recovery_complete,EPR/MH/2026/38337
TRC708508,LOT117714,TXN509865,KC-UTV47J,img/lots/117714.jpg|img/handover/508508_0.jpg|img/handover/508508_1.jpg|img/handover/508508_2.jpg,False,img/scale/508508.jpg,4.5,18.478203,73.912642,4,2026-01-26T11:08,True,2026-01-27T01:45,877,,code_entry,segregated,EPR/MH/2026/72004
TRC708509,LOT118664,TXN509866,KC-XNRFN7,img/lots/118664.jpg|img/handover/508509_0.jpg|img/handover/508509_1.jpg|img/handover/508509_2.jpg,False,img/scale/508509.jpg,105.4,19.220159,73.168645,16,2026-01-25T07:25,True,2026-01-25T09:43,138,2026-01-25T20:55,code_entry,sent_for_recovery,EPR/MH/2026/33426
TRC708510,LOT100005,TXN509867,KC-YL46FW,img/lots/100005.jpg|img/handover/508510_0.jpg|img/handover/508510_1.jpg|img/handover/508510_2.jpg,False,img/scale/508510.jpg,14.8,18.635023,73.817644,25,2026-01-23T11:01,False,2026-01-23T11:03,2,2026-01-23T22:14,code_entry,recovery_complete,
TRC708511,LOT103843,TXN509868,KC-DP4XP6,img/lots/103843.jpg|img/handover/508511_0.jpg|img/handover/508511_1.jpg,False,img/scale/508511.jpg,44.7,18.744455,73.854611,16,2026-01-25T01:12,False,2026-01-25T01:12,0,2026-01-25T01:41,spoken_code,recovery_complete,
TRC708512,LOT119850,TXN509869,KC-MXM9CE,img/lots/119850.jpg|img/handover/508512_0.jpg|img/handover/508512_1.jpg|img/handover/508512_2.jpg,False,img/scale/508512.jpg,2.4,19.053222,73.10613,14,2026-01-26T19:25,False,2026-01-26T19:28,3,2026-01-27T02:48,spoken_code,segregated,EPR/MH/2026/39754
TRC708513,LOT105850,TXN509870,KC-NAETCJ,img/lots/105850.jpg|img/handover/508513_0.jpg,False,img/scale/508513.jpg,19.6,18.610734,73.821535,15,2026-01-26T08:52,False,2026-01-26T08:55,3,2026-01-26T20:52,spoken_code,recovery_complete,EPR/MH/2026/58798
