material,category,item_type,locality,unit,quantity,quality,days_index,date,base_reference_price,price,city,synthetic
Microwave,E-waste,appliance,Nirman Nagar,kg,93.0,clean,55,2026-04-29,15.0,14.86,Jaipur,true
Microwave,E-waste,appliance,Adarsh Nagar,kg,6.5,clean,109,2026-06-22,15.0,12.98,Jaipur,true
Microwave,E-waste,appliance,Civil Lines,kg,51.1,dirty,102,2026-06-15,15.0,12.04,Jaipur,true
Microwave,E-waste,appliance,C-Scheme,kg,48.7,mixed,146,2026-07-29,15.0,13.95,Jaipur,true
Microwave,E-waste,appliance,Malviya Nagar,kg,86.3,mixed,56,2026-04-30,15.0,12.73,Jaipur,true
Microwave,E-waste,appliance,Model Town,kg,28.1,mixed,166,2026-08-18,15.0,15.46,Jaipur,true
Microwave,E-waste,appliance,Adarsh Nagar,kg,118.3,clean,23,2026-03-28,15.0,14.13,Jaipur,true
Microwave,E-waste,appliance,Vaishali Nagar,kg,102.3,clean,168,2026-08-20,15.0,17.64,Jaipur,true
Microwave,E-waste,appliance,Gopalpura,kg,34.9,clean,93,2026-06-06,15.0,12.28,Jaipur,true
Microwave,E-waste,appliance,Chandpole,kg,37.0,dirty,153,2026-08-05,15.0,13.11,Jaipur,true
Microwave,E-waste,appliance,Gopalpura,kg,2.8,mixed,151,2026-08-03,15.0,13.79,Jaipur,true
Microwave,E-waste,appliance,Barkat Nagar,kg,17.2,dirty,172,2026-08-24,15.0,13.67,Jaipur,true
Microwave,E-waste,appliance,Civil Lines,kg,119.5,mixed,29,2026-04-03,15.0,14.8,Jaipur,true
Microwave,E-waste,appliance,Sodala,kg,117.1,mixed,90,2026-06-03,15.0,12.54,Jaipur,true
Microwave,E-waste,appliance,Patrakar Colony,kg,65.3,dirty,57,2026-05-01,15.0,10.78,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,51.1,dirty,147,2026-07-30,15.0,13.45,Jaipur,true
Microwave,E-waste,appliance,Tonk Road,kg,51.9,mixed,48,2026-04-22,15.0,13.23,Jaipur,true
Microwave,E-waste,appliance,Durgapura,kg,11.8,dirty,5,2026-03-10,15.0,12.64,Jaipur,true
Microwave,E-waste,appliance,Barkat Nagar,kg,8.8,mixed,2,2026-03-07,15.0,15.67,Jaipur,true
Microwave,E-waste,appliance,Raja Park,kg,60.8,clean,95,2026-06-08,15.0,13.5,Jaipur,true
Microwave,E-waste,appliance,Sodala,kg,107.9,mixed,4,2026-03-09,15.0,15.11,Jaipur,true
Microwave,E-waste,appliance,Airport Area,kg,104.6,mixed,36,2026-04-10,15.0,14.39,Jaipur,true
Microwave,E-waste,appliance,Nirman Nagar,kg,46.2,mixed,6,2026-03-11,15.0,14.95,Jaipur,true
Microwave,E-waste,appliance,Vaishali Nagar,kg,82.3,mixed,161,2026-08-13,15.0,17.3,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,35.4,clean,108,2026-06-21,15.0,14.91,Jaipur,true
Microwave,E-waste,appliance,Shyam Nagar,kg,42.2,dirty,136,2026-07-19,15.0,11.07,Jaipur,true
Microwave,E-waste,appliance,Vaishali Nagar,kg,81.8,clean,78,2026-05-22,15.0,14.16,Jaipur,true
Microwave,E-waste,appliance,MI Road,kg,41.0,mixed,112,2026-06-25,15.0,12.71,Jaipur,true
Microwave,E-waste,appliance,Malviya Nagar,kg,41.5,dirty,171,2026-08-23,15.0,12.32,Jaipur,true
Microwave,E-waste,appliance,Gopalpura,kg,82.7,mixed,72,2026-05-16,15.0,12.34,Jaipur,true
Microwave,E-waste,appliance,Nirman Nagar,kg,65.4,mixed,0,2026-03-05,15.0,15.72,Jaipur,true
Microwave,E-waste,appliance,Mahesh Nagar,kg,33.0,damaged,100,2026-06-13,15.0,10.39,Jaipur,true
Microwave,E-waste,appliance,Nirman Nagar,kg,63.8,mixed,179,2026-08-31,15.0,15.73,Jaipur,true
Microwave,E-waste,appliance,Model Town,kg,10.7,dirty,80,2026-05-24,15.0,10.72,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,43.1,clean,156,2026-08-08,15.0,17.33,Jaipur,true
Microwave,E-waste,appliance,Gopalpura,kg,104.6,mixed,36,2026-04-10,15.0,13.6,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,16.7,mixed,131,2026-07-14,15.0,14.47,Jaipur,true
Microwave,E-waste,appliance,Shyam Nagar,kg,90.4,mixed,38,2026-04-12,15.0,14.24,Jaipur,true
Microwave,E-waste,appliance,Chandpole,kg,8.0,dirty,93,2026-06-06,15.0,10.68,Jaipur,true
Microwave,E-waste,appliance,Patrakar Colony,kg,55.1,damaged,6,2026-03-11,15.0,10.74,Jaipur,true
Microwave,E-waste,appliance,Malviya Nagar,kg,1.1,damaged,58,2026-05-02,15.0,9.09,Jaipur,true
Microwave,E-waste,appliance,Adarsh Nagar,kg,41.8,mixed,153,2026-08-05,15.0,13.95,Jaipur,true
Microwave,E-waste,appliance,Airport Area,kg,2.1,clean,76,2026-05-20,15.0,13.0,Jaipur,true
Microwave,E-waste,appliance,Gopalpura,kg,41.6,clean,141,2026-07-24,15.0,14.16,Jaipur,true
Microwave,E-waste,appliance,Vaishali Nagar,kg,12.6,mixed,34,2026-04-08,15.0,14.84,Jaipur,true
Microwave,E-waste,appliance,Durgapura,kg,41.6,clean,30,2026-04-04,15.0,14.37,Jaipur,true
Microwave,E-waste,appliance,Airport Area,kg,97.4,dirty,63,2026-05-07,15.0,11.55,Jaipur,true
Microwave,E-waste,appliance,Tonk Road,kg,23.9,mixed,110,2026-06-23,15.0,12.47,Jaipur,true
Microwave,E-waste,appliance,Model Town,kg,105.5,clean,50,2026-04-24,15.0,15.1,Jaipur,true
Microwave,E-waste,appliance,Model Town,kg,102.2,clean,119,2026-07-02,15.0,15.02,Jaipur,true
Microwave,E-waste,appliance,Shyam Nagar,kg,44.4,dirty,101,2026-06-14,15.0,10.75,Jaipur,true
Microwave,E-waste,appliance,Gopalpura,kg,80.4,mixed,55,2026-04-29,15.0,13.35,Jaipur,true
Microwave,E-waste,appliance,Mahesh Nagar,kg,109.7,clean,105,2026-06-18,15.0,15.46,Jaipur,true
Microwave,E-waste,appliance,Malviya Nagar,kg,105.1,clean,65,2026-05-09,15.0,13.08,Jaipur,true
Microwave,E-waste,appliance,Durgapura,kg,69.2,clean,79,2026-05-23,15.0,13.35,Jaipur,true
Microwave,E-waste,appliance,C-Scheme,kg,59.4,clean,23,2026-03-28,15.0,15.12,Jaipur,true
Microwave,E-waste,appliance,Malviya Nagar,kg,107.7,clean,110,2026-06-23,15.0,13.45,Jaipur,true
Microwave,E-waste,appliance,Shyam Nagar,kg,50.2,damaged,31,2026-04-05,15.0,10.38,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,89.2,clean,130,2026-07-13,15.0,15.7,Jaipur,true
Microwave,E-waste,appliance,Ramnagariya,kg,39.3,clean,140,2026-07-23,15.0,13.76,Jaipur,true
Microwave,E-waste,appliance,MI Road,kg,87.8,clean,34,2026-04-08,15.0,14.47,Jaipur,true
Microwave,E-waste,appliance,Malviya Nagar,kg,92.5,mixed,154,2026-08-06,15.0,14.85,Jaipur,true
Microwave,E-waste,appliance,Adarsh Nagar,kg,86.0,dirty,91,2026-06-04,15.0,10.05,Jaipur,true
Microwave,E-waste,appliance,Barkat Nagar,kg,60.4,mixed,134,2026-07-17,15.0,15.17,Jaipur,true
Microwave,E-waste,appliance,Nirman Nagar,kg,32.9,mixed,96,2026-06-09,15.0,12.91,Jaipur,true
Microwave,E-waste,appliance,Airport Area,kg,10.9,mixed,45,2026-04-19,15.0,13.52,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,57.2,damaged,126,2026-07-09,15.0,11.02,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,63.2,dirty,119,2026-07-02,15.0,12.78,Jaipur,true
Microwave,E-waste,appliance,Malviya Nagar,kg,90.5,dirty,128,2026-07-11,15.0,11.22,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,96.3,clean,18,2026-03-23,15.0,16.31,Jaipur,true
Microwave,E-waste,appliance,Airport Area,kg,43.3,mixed,96,2026-06-09,15.0,12.89,Jaipur,true
Microwave,E-waste,appliance,Mansarovar,kg,101.1,mixed,56,2026-04-30,15.0,14.6,Jaipur,true
Microwave,E-waste,appliance,Chandpole,kg,17.3,mixed,163,2026-08-15,15.0,15.92,Jaipur,true
Microwave,E-waste,appliance,Vaishali Nagar,kg,59.3,clean,145,2026-07-28,15.0,16.15,Jaipur,true
Microwave,E-waste,appliance,Airport Area,kg,37.7,damaged,159,2026-08-11,15.0,11.73,Jaipur,true
Microwave,E-waste,appliance,Mahesh Nagar,kg,34.8,mixed,16,2026-03-21,15.0,14.75,Jaipur,true
Microwave,E-waste,appliance,Barkat Nagar,kg,31.8,mixed,73,2026-05-17,15.0,13.1,Jaipur,true
Microwave,E-waste,appliance,Hasanpura,kg,97.7,mixed,107,2026-06-20,15.0,14.51,Jaipur,true
Geyser,E-waste,appliance,Mahesh Nagar,kg,49.2,dirty,28,2026-04-02,15.0,12.44,Jaipur,true
Geyser,E-waste,appliance,Gopalpura,kg,102.1,dirty,110,2026-06-23,15.0,11.16,Jaipur,true
Geyser,E-waste,appliance,Vaishali Nagar,kg,34.4,mixed,104,2026-06-17,15.0,14.12,Jaipur,true
Geyser,E-waste,appliance,Vaishali Nagar,kg,44.2,dirty,52,2026-04-26,15.0,11.8,Jaipur,true
Geyser,E-waste,appliance,Raja Park,kg,95.1,clean,77,2026-05-21,15.0,13.35,Jaipur,true
Geyser,E-waste,appliance,Chandpole,kg,58.4,mixed,66,2026-05-10,15.0,13.46,Jaipur,true
Geyser,E-waste,appliance,Model Town,kg,95.7,damaged,171,2026-08-23,15.0,12.19,Jaipur,true
Geyser,E-waste,appliance,C-Scheme,kg,101.1,clean,116,2026-06-29,15.0,15.12,Jaipur,true
Geyser,E-waste,appliance,Raja Park,kg,28.6,damaged,67,2026-05-11,15.0,9.35,Jaipur,true
Geyser,E-waste,appliance,Malviya Nagar,kg,40.1,mixed,20,2026-03-25,15.0,12.87,Jaipur,true
Geyser,E-waste,appliance,Tonk Road,kg,15.1,mixed,16,2026-03-21,15.0,13.13,Jaipur,true
Geyser,E-waste,appliance,Mansarovar,kg,25.1,mixed,98,2026-06-11,15.0,13.87,Jaipur,true
Geyser,E-waste,appliance,Durgapura,kg,18.6,mixed,46,2026-04-20,15.0,13.26,Jaipur,true
Geyser,E-waste,appliance,Patrakar Colony,kg,17.5,dirty,94,2026-06-07,15.0,9.71,Jaipur,true
Geyser,E-waste,appliance,C-Scheme,kg,109.2,dirty,145,2026-07-28,15.0,12.27,Jaipur,true
Geyser,E-waste,appliance,C-Scheme,kg,96.9,damaged,75,2026-05-19,15.0,9.49,Jaipur,true
Geyser,E-waste,appliance,Mansarovar,kg,45.3,mixed,72,2026-05-16,15.0,13.27,Jaipur,true
Geyser,E-waste,appliance,Mahesh Nagar,kg,99.8,clean,85,2026-05-29,15.0,14.61,Jaipur,true
Geyser,E-waste,appliance,C-Scheme,kg,6.8,mixed,58,2026-05-02,15.0,12.91,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,47.1,mixed,1,2026-03-06,15.0,13.99,Jaipur,true
Geyser,E-waste,appliance,Shyam Nagar,kg,95.8,damaged,132,2026-07-15,15.0,10.45,Jaipur,true
Geyser,E-waste,appliance,Airport Area,kg,59.9,dirty,130,2026-07-13,15.0,12.16,Jaipur,true
Geyser,E-waste,appliance,Sodala,kg,25.8,mixed,61,2026-05-05,15.0,12.7,Jaipur,true
Geyser,E-waste,appliance,Mahesh Nagar,kg,110.5,clean,81,2026-05-25,15.0,14.65,Jaipur,true
Geyser,E-waste,appliance,Hasanpura,kg,108.5,dirty,122,2026-07-05,15.0,12.76,Jaipur,true
Geyser,E-waste,appliance,Ramnagariya,kg,62.2,dirty,17,2026-03-22,15.0,11.79,Jaipur,true
Geyser,E-waste,appliance,Vaishali Nagar,kg,46.6,clean,84,2026-05-28,15.0,14.07,Jaipur,true
Geyser,E-waste,appliance,Adarsh Nagar,kg,116.3,clean,118,2026-07-01,15.0,13.65,Jaipur,true
Geyser,E-waste,appliance,Mansarovar,kg,75.1,clean,7,2026-03-12,15.0,16.97,Jaipur,true
Geyser,E-waste,appliance,Nirman Nagar,kg,2.3,mixed,87,2026-05-31,15.0,12.41,Jaipur,true
Geyser,E-waste,appliance,C-Scheme,kg,104.8,damaged,123,2026-07-06,15.0,10.19,Jaipur,true
Geyser,E-waste,appliance,Sodala,kg,27.8,dirty,70,2026-05-14,15.0,10.39,Jaipur,true
Geyser,E-waste,appliance,Durgapura,kg,97.9,clean,6,2026-03-11,15.0,16.08,Jaipur,true
Geyser,E-waste,appliance,Shyam Nagar,kg,59.8,clean,164,2026-08-16,15.0,16.44,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,52.6,clean,164,2026-08-16,15.0,16.15,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,101.8,dirty,66,2026-05-10,15.0,10.54,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,87.7,dirty,85,2026-05-29,15.0,10.54,Jaipur,true
Geyser,E-waste,appliance,Raja Park,kg,26.0,clean,159,2026-08-11,15.0,16.21,Jaipur,true
Geyser,E-waste,appliance,Ramnagariya,kg,80.7,damaged,65,2026-05-09,15.0,9.3,Jaipur,true
Geyser,E-waste,appliance,Shyam Nagar,kg,39.0,damaged,114,2026-06-27,15.0,9.9,Jaipur,true
Geyser,E-waste,appliance,Durgapura,kg,104.1,mixed,97,2026-06-10,15.0,13.05,Jaipur,true
Geyser,E-waste,appliance,Chandpole,kg,88.1,clean,86,2026-05-30,15.0,13.71,Jaipur,true
Geyser,E-waste,appliance,Airport Area,kg,29.7,mixed,72,2026-05-16,15.0,12.56,Jaipur,true
Geyser,E-waste,appliance,Mansarovar,kg,21.7,mixed,161,2026-08-13,15.0,16.8,Jaipur,true
Geyser,E-waste,appliance,Chandpole,kg,9.7,mixed,133,2026-07-16,15.0,13.94,Jaipur,true
Geyser,E-waste,appliance,Tonk Road,kg,33.4,mixed,72,2026-05-16,15.0,11.72,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,92.7,dirty,142,2026-07-25,15.0,11.8,Jaipur,true
Geyser,E-waste,appliance,Patrakar Colony,kg,67.1,dirty,34,2026-04-08,15.0,11.57,Jaipur,true
Geyser,E-waste,appliance,Mahesh Nagar,kg,38.1,mixed,145,2026-07-28,15.0,14.82,Jaipur,true
Geyser,E-waste,appliance,Ramnagariya,kg,61.8,mixed,59,2026-05-03,15.0,12.37,Jaipur,true
Geyser,E-waste,appliance,Adarsh Nagar,kg,84.7,mixed,170,2026-08-22,15.0,15.08,Jaipur,true
Geyser,E-waste,appliance,Civil Lines,kg,76.9,clean,147,2026-07-30,15.0,16.02,Jaipur,true
Geyser,E-waste,appliance,Vaishali Nagar,kg,108.0,clean,38,2026-04-12,15.0,16.46,Jaipur,true
Geyser,E-waste,appliance,Barkat Nagar,kg,83.6,damaged,154,2026-08-06,15.0,12.56,Jaipur,true
Geyser,E-waste,appliance,Airport Area,kg,9.1,clean,13,2026-03-18,15.0,14.81,Jaipur,true
Geyser,E-waste,appliance,Tonk Road,kg,105.9,damaged,40,2026-04-14,15.0,10.34,Jaipur,true
Geyser,E-waste,appliance,Gopalpura,kg,103.9,mixed,95,2026-06-08,15.0,12.31,Jaipur,true
Geyser,E-waste,appliance,Patrakar Colony,kg,99.9,mixed,79,2026-05-23,15.0,11.89,Jaipur,true
Geyser,E-waste,appliance,Model Town,kg,87.7,mixed,55,2026-04-29,15.0,14.05,Jaipur,true
Geyser,E-waste,appliance,Mansarovar,kg,90.2,mixed,76,2026-05-20,15.0,13.61,Jaipur,true
Geyser,E-waste,appliance,Chandpole,kg,4.6,damaged,143,2026-07-26,15.0,10.76,Jaipur,true
Geyser,E-waste,appliance,Nirman Nagar,kg,99.1,mixed,107,2026-06-20,15.0,13.91,Jaipur,true
Geyser,E-waste,appliance,Airport Area,kg,111.4,mixed,155,2026-08-07,15.0,16.11,Jaipur,true
Geyser,E-waste,appliance,Adarsh Nagar,kg,51.5,damaged,149,2026-08-01,15.0,10.28,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,101.1,mixed,142,2026-07-25,15.0,13.89,Jaipur,true
Geyser,E-waste,appliance,Gopalpura,kg,62.3,dirty,148,2026-07-31,15.0,11.82,Jaipur,true
Geyser,E-waste,appliance,Patrakar Colony,kg,29.2,damaged,75,2026-05-19,15.0,8.57,Jaipur,true
Geyser,E-waste,appliance,Adarsh Nagar,kg,37.6,damaged,120,2026-07-03,15.0,9.52,Jaipur,true
Geyser,E-waste,appliance,Ramnagariya,kg,60.6,mixed,142,2026-07-25,15.0,13.64,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,95.0,mixed,24,2026-03-29,15.0,13.86,Jaipur,true
Geyser,E-waste,appliance,Gopalpura,kg,95.4,dirty,48,2026-04-22,15.0,11.38,Jaipur,true
Geyser,E-waste,appliance,Civil Lines,kg,13.9,mixed,3,2026-03-08,15.0,15.12,Jaipur,true
Geyser,E-waste,appliance,Civil Lines,kg,62.9,dirty,156,2026-08-08,15.0,14.07,Jaipur,true
Geyser,E-waste,appliance,Shyam Nagar,kg,56.7,mixed,158,2026-08-10,15.0,15.36,Jaipur,true
Geyser,E-waste,appliance,Patrakar Colony,kg,77.9,dirty,172,2026-08-24,15.0,12.63,Jaipur,true
Geyser,E-waste,appliance,Model Town,kg,65.4,mixed,158,2026-08-10,15.0,16.07,Jaipur,true
Geyser,E-waste,appliance,Airport Area,kg,22.6,clean,4,2026-03-09,15.0,15.77,Jaipur,true
Geyser,E-waste,appliance,Mansarovar,kg,101.7,mixed,153,2026-08-05,15.0,16.71,Jaipur,true
Geyser,E-waste,appliance,MI Road,kg,5.5,mixed,82,2026-05-26,15.0,12.1,Jaipur,true
Geyser,E-waste,appliance,Shyam Nagar,kg,94.9,mixed,81,2026-05-25,15.0,12.65,Jaipur,true
Geyser,E-waste,appliance,Model Town,kg,91.8,dirty,84,2026-05-28,15.0,11.25,Jaipur,true
Geyser,E-waste,appliance,Tonk Road,kg,55.6,mixed,116,2026-06-29,15.0,13.69,Jaipur,true
Geyser,E-waste,appliance,Mansarovar,kg,85.0,dirty,94,2026-06-07,15.0,11.57,Jaipur,true
Geyser,E-waste,appliance,Ramnagariya,kg,55.8,mixed,168,2026-08-20,15.0,14.73,Jaipur,true
Geyser,E-waste,appliance,Sodala,kg,73.1,clean,12,2026-03-17,15.0,14.84,Jaipur,true
Geyser,E-waste,appliance,Raja Park,kg,78.5,mixed,4,2026-03-09,15.0,15.42,Jaipur,true
Geyser,E-waste,appliance,Civil Lines,kg,111.0,clean,109,2026-06-22,15.0,14.84,Jaipur,true
Geyser,E-waste,appliance,Tonk Road,kg,41.7,clean,77,2026-05-21,15.0,12.14,Jaipur,true
Geyser,E-waste,appliance,Raja Park,kg,89.3,dirty,109,2026-06-22,15.0,11.76,Jaipur,true
Geyser,E-waste,appliance,Barkat Nagar,kg,9.6,dirty,131,2026-07-14,15.0,12.23,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Ramnagariya,kg,76.1,mixed,169,2026-08-21,2.0,2.03,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Gopalpura,kg,76.0,mixed,56,2026-04-30,2.0,1.74,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Sodala,kg,51.3,mixed,136,2026-07-19,2.0,1.84,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Airport Area,kg,12.4,mixed,23,2026-03-28,2.0,1.88,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Sodala,kg,1.6,mixed,79,2026-05-23,2.0,1.6,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,C-Scheme,kg,59.2,mixed,3,2026-03-08,2.0,2.04,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Adarsh Nagar,kg,38.2,damaged,137,2026-07-20,2.0,1.29,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,MI Road,kg,5.4,damaged,70,2026-05-14,2.0,1.18,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mansarovar,kg,112.8,dirty,101,2026-06-14,2.0,1.66,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Ramnagariya,kg,32.1,mixed,141,2026-07-24,2.0,1.75,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Vaishali Nagar,kg,81.2,mixed,177,2026-08-29,2.0,2.28,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mansarovar,kg,34.3,clean,107,2026-06-20,2.0,1.97,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,C-Scheme,kg,31.2,mixed,131,2026-07-14,2.0,1.81,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Malviya Nagar,kg,69.7,damaged,161,2026-08-13,2.0,1.52,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,MI Road,kg,68.0,mixed,124,2026-07-07,2.0,1.76,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,MI Road,kg,44.7,mixed,40,2026-04-14,2.0,1.77,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Shyam Nagar,kg,69.9,dirty,97,2026-06-10,2.0,1.42,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Shyam Nagar,kg,107.2,dirty,116,2026-06-29,2.0,1.58,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Raja Park,kg,31.2,mixed,32,2026-04-06,2.0,1.83,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Barkat Nagar,kg,118.9,mixed,102,2026-06-15,2.0,1.95,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Tonk Road,kg,87.2,mixed,12,2026-03-17,2.0,1.82,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Ramnagariya,kg,100.8,clean,138,2026-07-21,2.0,1.9,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Barkat Nagar,kg,7.8,mixed,5,2026-03-10,2.0,2.09,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Tonk Road,kg,111.2,clean,12,2026-03-17,2.0,1.91,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,C-Scheme,kg,52.2,clean,16,2026-03-21,2.0,2.01,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,MI Road,kg,66.6,mixed,110,2026-06-23,2.0,1.73,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Nirman Nagar,kg,97.2,mixed,171,2026-08-23,2.0,2.18,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Adarsh Nagar,kg,8.2,mixed,25,2026-03-30,2.0,1.75,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Raja Park,kg,67.5,mixed,137,2026-07-20,2.0,1.92,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,C-Scheme,kg,99.2,dirty,148,2026-07-31,2.0,1.64,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Nirman Nagar,kg,112.5,dirty,116,2026-06-29,2.0,1.67,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Vaishali Nagar,kg,59.5,mixed,0,2026-03-05,2.0,2.19,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Model Town,kg,69.5,clean,114,2026-06-27,2.0,2.01,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mahesh Nagar,kg,101.8,dirty,6,2026-03-11,2.0,1.84,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Tonk Road,kg,100.7,clean,111,2026-06-24,2.0,1.82,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Shyam Nagar,kg,5.7,damaged,153,2026-08-05,2.0,1.45,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mahesh Nagar,kg,20.9,clean,16,2026-03-21,2.0,2.07,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,MI Road,kg,35.7,mixed,132,2026-07-15,2.0,1.76,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,C-Scheme,kg,12.6,mixed,17,2026-03-22,2.0,1.9,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Chandpole,kg,31.0,damaged,120,2026-07-03,2.0,1.4,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mansarovar,kg,40.3,mixed,42,2026-04-16,2.0,1.98,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Malviya Nagar,kg,42.8,mixed,65,2026-05-09,2.0,1.6,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mansarovar,kg,108.2,dirty,68,2026-05-12,2.0,1.6,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Shyam Nagar,kg,34.5,mixed,139,2026-07-22,2.0,1.79,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Civil Lines,kg,16.0,dirty,91,2026-06-04,2.0,1.42,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Malviya Nagar,kg,62.2,mixed,167,2026-08-19,2.0,1.97,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Gopalpura,kg,98.3,mixed,32,2026-04-06,2.0,1.82,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Chandpole,kg,73.2,mixed,130,2026-07-13,2.0,1.93,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Vaishali Nagar,kg,56.6,mixed,93,2026-06-06,2.0,1.8,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mahesh Nagar,kg,112.2,mixed,46,2026-04-20,2.0,1.95,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Ramnagariya,kg,55.0,mixed,24,2026-03-29,2.0,1.82,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Nirman Nagar,kg,14.8,clean,116,2026-06-29,2.0,1.98,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Malviya Nagar,kg,9.9,mixed,139,2026-07-22,2.0,1.74,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Tonk Road,kg,73.4,mixed,89,2026-06-02,2.0,1.6,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Hasanpura,kg,11.6,clean,116,2026-06-29,2.0,2.06,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Chandpole,kg,10.0,damaged,80,2026-05-24,2.0,1.29,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Durgapura,kg,52.4,dirty,56,2026-04-30,2.0,1.54,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mahesh Nagar,kg,58.7,damaged,159,2026-08-11,2.0,1.71,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Mansarovar,kg,111.6,mixed,155,2026-08-07,2.0,2.27,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,MI Road,kg,34.2,clean,167,2026-08-19,2.0,2.02,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Chandpole,kg,103.7,dirty,159,2026-08-11,2.0,1.87,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Adarsh Nagar,kg,96.9,mixed,98,2026-06-11,2.0,1.67,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Adarsh Nagar,kg,107.1,mixed,110,2026-06-23,2.0,1.7,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Nirman Nagar,kg,49.6,mixed,43,2026-04-17,2.0,1.84,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,MI Road,kg,71.0,damaged,133,2026-07-16,2.0,1.34,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Barkat Nagar,kg,38.6,mixed,82,2026-05-26,2.0,1.8,Jaipur,true
Alkaline Battery (Cell),E-waste,battery,Civil Lines,kg,115.1,mixed,69,2026-05-13,2.0,1.77,Jaipur,true
